date,execution_budget,K,M,S,selected,status,reliable,objective_yuan,lower_bound_yuan,gap,requested_gap,seconds,continuous_before,binary_before,constraints_before,continuous_after,binary_after,constraints_after,solver,version,audit_file
2025-06-29,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,173016.42970600861,168647.91978470239,0.025903135519744942,0.029999999999999999,4.9172108000020671,180930,89856,381758,176756,85526,358620,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-06-29.json
2025-06-30,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,112463.78769403262,109306.15559184382,0.028887962302686775,0.029999999999999999,2.9317715000033786,125199,62208,264249,122059,58879,248581,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-06-30.json
2025-06-30,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,171453.34026424694,167160.21345696787,0.025682707137630278,0.029999999999999999,5.1339148000042769,180930,89856,381758,176464,85234,357540,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-06-30.json
2025-07-01,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,110969.23103829155,107765.83635758402,0.029725512175103046,0.029999999999999999,3.1772187999995367,125199,62208,264249,121854,58674,247839,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-01.json
2025-07-01,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,170056.2841752267,165433.52262345335,0.027943318128426202,0.029999999999999999,4.7773561000030895,180930,89856,381758,176144,84888,356309,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-01.json
2025-07-02,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,117004.55720278721,113733.69861240788,0.028758922204104694,0.029999999999999999,3.2886204000024009,125199,62208,264249,121619,58439,247023,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-02.json
2025-07-02,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,142333.16513891888,138219.95307387708,0.029758453635440933,0.029999999999999999,4.9053448999984539,180930,89856,381758,172350,81034,342096,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-02.json
2025-07-03,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,84752.438936925682,82284.403161415728,0.02999396824533631,0.029999999999999999,3.4616835999986506,125199,62208,264249,117827,54579,232729,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-03.json
2025-07-03,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,108529.84832777092,105400.52784443303,0.029689798972891635,0.029999999999999999,4.7754875999999058,180930,89856,381758,168606,77204,327937,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-03.json
2025-07-04,original,2,27,27,False,Optimal,True,50705.448885633537,49634.17192968513,0.021583455798679298,0.029999999999999999,12.9980015000001,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-04.json
2025-07-04,original,3,26,26,True,Optimal,True,105658.47915225777,103038.86080319711,0.025423595802986417,0.029999999999999999,18.314288699999452,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-04.json
2025-07-05,original,2,27,27,False,Optimal,True,81808.23423483751,79959.587258627071,0.023119766366865319,0.029999999999999999,11.279922699999588,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-05.json
2025-07-05,original,3,26,26,True,Optimal,True,137009.14706315496,134094.58783609589,0.021735099634457609,0.029999999999999999,15.857714400000987,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-05.json
2025-07-06,original,2,27,27,False,Optimal,True,105048.33619266766,102671.31022839311,0.023151803156956301,0.029999999999999999,11.675458300000173,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-06.json
2025-07-06,original,3,26,26,True,Optimal,True,163140.92258623868,159410.52023414508,0.023401230650363099,0.029999999999999999,23.463974400001462,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-06.json
2025-07-07,original,2,27,27,False,Optimal,True,119547.16379121663,117228.82370893376,0.019776195042603622,0.029999999999999999,12.28393430000142,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-07.json
2025-07-07,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,180835.94007606053,175572.5180392116,0.029978621344790551,0.029999999999999999,5.3746355999974185,180930,89856,381758,174110,82854,348918,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-07.json
2025-07-08,original,2,27,27,False,Optimal,True,121843.39186983246,119579.02619185435,0.01893614415579133,0.029999999999999999,14.141535700000532,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-08.json
2025-07-08,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,182792.46050491775,177506.48614174075,0.029779049081936595,0.029999999999999999,4.9061249000042153,180930,89856,381758,173474,82244,346615,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-08.json
2025-07-09,original,2,27,27,False,Optimal,True,120140.04277387063,118090.70267538323,0.017353949566383607,0.029999999999999999,9.7202297000003455,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-09.json
2025-07-09,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,152852.51841271442,148413.53943703932,0.029909528419799072,0.029999999999999999,4.6831485000002431,180930,89856,381758,170868,79494,336625,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-09.json
2025-07-10,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,91172.129534074818,88524.451569953555,0.029909001605381565,0.029999999999999999,3.5359699000000546,125199,62208,264249,117160,53891,230404,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-10.json
2025-07-10,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,123875.72166392449,120310.08783431095,0.029637031223217689,0.029999999999999999,4.8438857000037387,180930,89856,381758,168228,76708,326552,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-10.json
2025-07-11,original,2,27,27,False,Optimal,True,65058.045129946564,64061.608296472485,0.015554352442458856,0.029999999999999999,7.2211482000020624,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-11.json
2025-07-11,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,123662.34290333115,120073.60288413872,0.029887834902857725,0.029999999999999999,4.9377892000011343,180930,89856,381758,168102,76496,326565,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-11.json
2025-07-12,original,2,27,27,False,Optimal,True,90584.232633135398,88891.771496837217,0.019039570342665513,0.029999999999999999,8.6304721000014979,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-12.json
2025-07-12,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,148938.217974345,144602.0477729163,0.02998692112741198,0.029999999999999999,6.1395651000020735,180930,89856,381758,170214,78844,334877,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-12.json
2025-07-13,original,2,27,27,False,Optimal,True,116512.01357171441,114455.7595248958,0.017965492128610223,0.029999999999999999,8.9635379999999714,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-13.json
2025-07-13,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,175503.78494031381,170392.10357429445,0.02999952027583579,0.029999999999999999,5.588168800000858,180930,89856,381758,172376,81146,342571,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-13.json
2025-07-14,original,2,27,27,False,Optimal,True,115714.30313170355,113656.02066581817,0.018109753041040642,0.029999999999999999,8.4235897999969893,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-14.json
2025-07-14,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,173947.57161384221,168881.62387719992,0.029997033545378107,0.029999999999999999,6.9833682999997109,180930,89856,381758,172280,81102,342306,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-14.json
2025-07-15,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,117180.25185303822,113775.67474731844,0.02992359406596292,0.029999999999999999,3.9749096000014106,125199,62208,264249,119963,56783,240965,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-15.json
2025-07-15,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,178095.24455112024,172930.77882243742,0.029864352452755715,0.029999999999999999,5.6141353999992134,180930,89856,381758,173434,82178,346398,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-15.json
2025-07-16,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,115812.95530684793,112441.10932780094,0.029987661978832045,0.029999999999999999,4.0255988999997498,125199,62208,264249,119759,56606,240284,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-16.json
2025-07-16,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,147673.03638773275,143385.1851575395,0.029904423009128326,0.029999999999999999,5.0044275000036578,180930,89856,381758,170642,79360,335922,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-16.json
2025-07-17,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,87353.215925694181,84820.716197374466,0.02985708965751584,0.029999999999999999,3.2511007999964932,125199,62208,264249,117054,53847,230092,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-17.json
2025-07-17,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,119055.56780588937,115767.32909290939,0.028403857450498751,0.029999999999999999,4.6765544999980193,180930,89856,381758,167972,76618,325840,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-17.json
2025-07-18,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,61375.408874976019,59588.488349448518,0.029987680087609381,0.029999999999999999,4.0122489000023052,125199,62208,264249,114549,51251,221259,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-18.json
2025-07-18,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,119563.88003266582,116081.65492621515,0.029998065660453183,0.029999999999999999,5.8596509000017249,180930,89856,381758,167786,76400,325755,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-18.json
2025-07-19,original,2,27,27,False,Optimal,True,88153.736504356653,86614.220843253628,0.017774398316058256,0.029999999999999999,9.6489882999994734,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-19.json
2025-07-19,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,146342.98439639399,142093.20853234251,0.02990836724672994,0.029999999999999999,4.8922739999979967,180930,89856,381758,170226,78882,334968,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-19.json
2025-07-20,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,113499.00108989526,110194.59127950392,0.029987041759698047,0.029999999999999999,4.9376267999978154,125199,62208,264249,119426,56273,239095,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-20.json
2025-07-20,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,172806.67002279329,167815.99746139755,0.029738955980902447,0.029999999999999999,5.2589313999960723,180930,89856,381758,172676,81446,343687,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-20.json
2025-07-21,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,115055.85517365452,111712.43136270937,0.029928842924290877,0.029999999999999999,3.7452932000014698,125199,62208,264249,119637,56511,239874,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-21.json
2025-07-21,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,173575.5671562418,168552.92607706925,0.02979859914669173,0.029999999999999999,5.122064400002273,180930,89856,381758,172854,81650,344364,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-21.json
2025-07-22,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,114931.02803448413,111585.73211340685,0.029979602747754436,0.029999999999999999,4.4250213999985135,125199,62208,264249,119605,56479,239763,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-22.json
2025-07-22,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,174193.41708216706,169136.15848380126,0.029900517096408705,0.029999999999999999,5.1141270000007353,180930,89856,381758,172930,81726,344641,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-22.json
2025-07-23,original,2,27,27,False,Optimal,True,115197.14837447582,113218.49033851056,0.017476456628676931,0.029999999999999999,10.846084100001463,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-23.json
2025-07-23,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,145595.57353343882,141381.17837377283,0.029808742635630693,0.029999999999999999,4.766077200001746,180930,89856,381758,170754,79470,336331,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-23.json
2025-07-24,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,86655.818582745589,84135.616813287561,0.029954041640305799,0.029999999999999999,3.7614901000051759,125199,62208,264249,117373,54215,231297,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-24.json
2025-07-24,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,118008.9227154976,114718.4340474293,0.028683172808198154,0.029999999999999999,4.7365734999984852,180930,89856,381758,168278,76992,327029,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-24.json
2025-07-25,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,60780.993754063988,59013.029359652108,0.029958882192559624,0.029999999999999999,3.4658806999977969,125199,62208,264249,114705,51465,221906,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-25.json
2025-07-25,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,119858.02975781304,116368.62162959024,0.029985816445689619,0.029999999999999999,6.0115408999990905,180930,89856,381758,168262,76940,327621,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-25.json
2025-07-26,original,2,27,27,True,Optimal,True,88772.897007540916,87095.096403271047,0.019264007660101234,0.029999999999999999,8.469842400001653,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-26.json
2025-07-26,original,3,26,26,False,Optimal,True,148461.90349084075,145688.4060931328,0.019037186774731842,0.029999999999999999,18.199926900000719,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-26.json
2025-07-27,original,2,27,27,False,Optimal,True,113777.61540707384,111645.15744715785,0.019100317547810289,0.029999999999999999,10.612510399998428,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-27.json
2025-07-27,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,173657.16121143536,168599.27414573886,0.029999459317508175,0.029999999999999999,11.137748799999827,180930,89856,381758,173366,82110,346167,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-27.json
2025-07-28,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,115521.53941443776,112161.62316264494,0.029956023790067874,0.029999999999999999,4.4516170000024431,125199,62208,264249,120010,56857,241214,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-28.json
2025-07-28,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,175302.97769219909,170197.21310140713,0.029999108080282295,0.029999999999999999,7.768518299999414,180930,89856,381758,173380,82150,346265,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-28.json
2025-07-29,original,2,27,27,False,Optimal,True,116525.48374895805,114375.35529047545,0.018798878945748353,0.029999999999999999,9.6976332999984152,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-29.json
2025-07-29,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,176024.08244025017,170899.86439858566,0.029983745509086081,0.029999999999999999,5.0838999999978114,180930,89856,381758,173868,82638,348033,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-29.json
2025-07-30,original,2,27,27,False,Optimal,True,116231.18708031675,113867.7043462774,0.020756392232620088,0.029999999999999999,13.323717499999475,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-30.json
2025-07-30,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,146056.55129876235,141857.72315899003,0.029598868826242145,0.029999999999999999,4.6721522000007099,180930,89856,381758,171282,80068,338328,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-30.json
2025-07-31,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,86510.05444675342,83997.340779103251,0.029914204953917757,0.029999999999999999,3.3865799000013794,125199,62208,264249,117519,54327,231715,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-31.json
2025-07-31,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,116859.8426353312,113482.02711810473,0.029765202499520527,0.029999999999999999,4.5540039999941655,180930,89856,381758,168546,77264,327944,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-07-31.json
2025-08-01,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,59469.164365523975,57737.602833479352,0.029990187452683281,0.029999999999999999,8.7737323999972432,125199,62208,264249,114641,51410,221687,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-01.json
2025-08-01,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,117718.39581588155,114289.9652122405,0.02999765200098136,0.029999999999999999,8.2775589999982913,180930,89856,381758,168486,77176,328488,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-01.json
2025-08-02,original,2,27,27,False,Optimal,True,84402.22408553517,82159.508721857026,0.027297088292855272,0.029999999999999999,12.686254800002644,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-02.json
2025-08-02,original,3,26,26,True,Optimal,True,139985.95389793668,136809.43156170845,0.023218591729879702,0.029999999999999999,17.505812399998831,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-02.json
2025-08-03,original,2,27,27,False,Optimal,True,110015.72351590305,107366.01866637208,0.024679175799231543,0.029999999999999999,18.929223800001637,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-03.json
2025-08-03,original,3,26,26,True,Optimal,True,165234.97151025754,161377.8286019963,0.023901318673546279,0.029999999999999999,19.295373200002359,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-03.json
2025-08-04,original,2,27,27,False,Optimal,True,108579.29550872295,105884.24196091309,0.025452829409731557,0.029999999999999999,14.56042140000136,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-04.json
2025-08-04,original,3,26,26,True,Optimal,True,161957.60659354899,158072.13837757634,0.024580348288144826,0.029999999999999999,21.486997100000735,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-04.json
2025-08-05,original,2,27,27,False,Optimal,True,106046.78990834396,103384.85865323241,0.025747786375953187,0.029999999999999999,12.467574700000114,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-05.json
2025-08-05,original,3,26,26,True,Optimal,True,158327.60229259238,154380.7009734819,0.025566027969962629,0.029999999999999999,19.533424499997636,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-05.json
2025-08-06,original,2,27,27,False,Optimal,True,103566.69174193962,100818.62838671125,0.027257495952906524,0.029999999999999999,12.750434600002336,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-06.json
2025-08-06,original,3,26,26,True,Optimal,True,129453.18318514453,126471.12982577285,0.023578925589419274,0.029999999999999999,19.495023100000253,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-06.json
2025-08-07,original,2,27,27,False,Optimal,True,77247.718566279422,75355.737032276011,0.025107332348073864,0.029999999999999999,8.8291155000006256,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-07.json
2025-08-07,original,3,26,26,True,Optimal,True,103331.40388480948,101002.13033023695,0.023061627977120167,0.029999999999999999,19.517177300000185,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-07.json
2025-08-08,original,2,27,27,False,Optimal,True,54671.498141038996,53235.476194759009,0.026974905625458876,0.029999999999999999,9.9321317000030831,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-08.json
2025-08-08,original,3,26,26,True,Optimal,True,105812.27111123729,102992.27427439182,0.027380663809136226,0.029999999999999999,19.48078230000101,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-08-08.json
