mode,date,hour,status,seconds,gap,S,rho,ESS,initial_soc,committed_slots
4-3,2025-09-20,6,Optimal,0.18403891698108055,0,20,0.28707915630864195,47.949107798998192,4057.349402085466,36
4-3,2025-09-20,12,Optimal,0.25521787497564219,0,20,0.30940696278554963,49.208092276262533,5453.8459504843322,36
4-3,2025-09-20,18,Optimal,0.26932712498819456,0,20,0.30029667081468292,48.737062845818429,10185.852884021293,36
4-3,2025-09-21,0,Optimal,0.23760320799192414,2.9611690160278134e-16,20,0.29927102942648687,56,3031.0989305550229,36
4-3,2025-09-21,6,Optimal,0.2360034579760395,1.6151373303257058e-16,20,0.24607533747227073,42.066611047965651,9874.074074074073,36
4-3,2025-09-21,12,Optimal,0.21220462501514703,0,20,0.29937179094898736,49.348294329418486,7274.6008272970039,36
4-3,2025-09-21,18,Optimal,0.24356166698271409,0,20,0.29388797233588981,48.141316642198468,9899.6428962306327,36
4-3,2025-09-22,0,Optimal,0.23550075001548976,0,20,0.3102138371930751,56,1240.3750534612282,36
4-3,2025-09-22,6,Optimal,0.29246979099116288,1.5833951459316551e-16,20,0.25402372995295752,43.19249494267946,9874.0740740740748,36
4-3,2025-09-22,12,Optimal,0.268600334005896,2.8989777597571222e-16,20,0.2875034277393187,47.786496821357758,6779.4836556791715,36
4-3,2025-09-22,18,Optimal,0.24450208302005194,1.6442263475680134e-16,20,0.29485764161372191,51.056384787874656,9889.4685834804641,36
4-3,2025-09-23,0,Optimal,0.24954266598797403,0,20,0.30425935797378106,56,1247.33326415591,36
4-3,2025-09-23,6,Optimal,0.24022316597984172,0,20,0.27036473049207715,46.467798204296805,9874.0740740740748,36
4-3,2025-09-23,12,Optimal,0.27394199999980628,1.4495958524113229e-16,20,0.28493665049596617,48.670809733459834,6474.6208434747132,36
4-3,2025-09-23,18,Optimal,0.2546130419941619,0,20,0.28407617336269564,48.320434807281011,9889.6592840849244,36
4-3,2025-09-24,0,Optimal,0.17945833300473168,0,20,0.30690415581520442,56,1278.9453301197227,36
4-3,2025-09-24,6,Optimal,0.25674220899236389,0,20,0.27295321949686591,44.478883589772728,9874.0740740740748,36
4-3,2025-09-24,12,Optimal,0.27566858299542218,4.5442000598974453e-16,20,0.28282839633582613,49.736908705334379,5833.2930471238187,36
4-3,2025-09-24,18,Optimal,0.26060616699396633,0,20,0.28940365775567228,48.638478671636435,10615.403740557194,36
4-3,2025-09-25,0,Optimal,0.25293241700273938,3.0073878329730133e-16,20,0.30462681597283059,56,1301.638759195861,36
4-3,2025-09-25,6,Optimal,0.23322791699320078,0,20,0.27501797775101694,49.737799421793476,9874.074074074073,36
4-3,2025-09-25,12,Optimal,0.24571595797897317,0,20,0.29956878980309498,47.087988588504118,7260.1255892349436,36
4-3,2025-09-25,18,Optimal,0.15497695899102837,0,20,0.28489401482675808,46.097718024513604,9937.4271284622009,36
4-3,2025-09-26,0,Optimal,0.16645716698258184,0,20,0.2859575671868963,56,1234.3323588400162,36
4-3,2025-09-26,6,Optimal,0.19132195902056992,1.1313565985151529e-16,20,0.24247778315476859,46.648642136571439,4580.0492825832753,36
4-3,2025-09-26,12,Optimal,0.20343491699895822,0,20,0.28533993096741467,47.42159782615358,3771.7557831842041,36
4-3,2025-09-26,18,Optimal,0.18700216599972919,1.3114296137651173e-16,20,0.2984557524128848,49.993840676425123,10183.319627745652,36
4-3,2025-09-27,0,Optimal,0.17545929100015201,0,20,0.2975491817202609,56,1218.8540912684239,36
4-3,2025-09-27,6,Optimal,0.2107067090109922,1.6575061531898012e-16,20,0.28081260043233142,47.571959044564743,4518.6342377640012,36
4-3,2025-09-27,12,Optimal,0.22447200000169687,0,20,0.30111143465022355,48.124223105871316,6038.4665190579599,36
4-3,2025-09-27,18,Optimal,0.27288175001740456,2.5238568192194293e-16,20,0.28828298105717393,46.960617163167669,10066.163875808437,36
4-3,2025-09-28,0,Optimal,0.23190350001095794,1.4573404156105167e-16,20,0.30660301157779807,56,3019.2628668799925,36
4-3,2025-09-28,6,Optimal,0.26310933299828321,1.4218654960465852e-16,20,0.25538201760331375,44.808108195554226,9897.9475221273897,36
4-3,2025-09-28,12,Optimal,0.3225760409841314,1.5001264691087253e-16,20,0.29190144016551595,46.766638878086496,7163.6578319068303,36
4-3,2025-09-28,18,Optimal,0.27395104200695641,0,20,0.27704994404379385,46.373208355276439,9873.6747272098146,36
4-3,2025-09-29,0,Optimal,0.23344566699233837,1.348326086154446e-16,20,0.31663178249806773,56,1243.7813213964819,36
4-3,2025-09-29,6,Optimal,0.20784950000233948,0,20,0.25483401406520995,43.509603949588559,9899.0725879902384,36
4-3,2025-09-29,12,Optimal,0.31224699999438599,0,20,0.28471101916806535,45.951755457492069,6368.3736984284133,36
4-3,2025-09-29,18,Optimal,0.32123737499932759,0,20,0.28861000950987714,49.437055784910648,9922.5967312710491,36
4-3,2025-09-30,0,Optimal,0.21069520898163319,0,20,0.29824970499075659,56,1274.3494454166339,36
4-3,2025-09-30,6,Optimal,0.19370212499052286,0,20,0.24086815966725839,46.773332280131186,9874.0740740740748,36
4-3,2025-09-30,12,Optimal,0.25123641698155552,0,20,0.28766221665786612,49.544083640836028,5331.8475294471282,36
4-3,2025-09-30,18,Optimal,0.27693087499937974,3.5245160469001508e-16,20,0.28061318562927157,46.278405374967512,9929.7577647363814,36
4-3,2025-10-01,0,Optimal,0.21579879100318067,0,20,0.31798645778499601,56,1279.6144190917876,36
4-3,2025-10-01,6,Optimal,0.18928337501711212,1.6152391645525041e-16,20,0.24342296087912021,46.060077324628317,9876.4768530179808,36
4-3,2025-10-01,12,Optimal,0.24379487501573749,0,20,0.33748346365246346,51.104997383100795,6838.2107256392665,36
4-3,2025-10-01,18,Optimal,0.25746612501097843,0,20,0.31268961391686467,50.297413326412709,10227.341826194619,36
4-3,2025-10-02,0,Optimal,0.24149745900649577,0,20,0.30778093867866479,56,1273.1858171976601,36
4-3,2025-10-02,6,Optimal,0.17541533301118761,0,20,0.25205349746125305,45.533847341825229,9887.0442793424445,36
4-3,2025-10-02,12,Optimal,0.19221554099931382,4.0145204956697381e-16,20,0.32156191454159988,49.27013165252923,7015.8357319260795,36
4-3,2025-10-02,18,Optimal,0.17344841701560654,0,20,0.28424560187293157,51.495206109674328,10269.856146862759,36
4-3,2025-10-03,0,Optimal,0.15819237500545569,0,20,0.27525022203422234,56,1323.8624062048293,36
4-3,2025-10-03,6,Optimal,0.18332387501141056,2.3864011440310903e-16,20,0.2417978440668809,43.865613818185196,4492.4533851454544,36
4-3,2025-10-03,12,Optimal,0.23279841701150872,2.1173851023922324e-16,20,0.30663393105166281,49.933019446202536,5086.7874500409071,36
4-3,2025-10-03,18,Optimal,0.16221529198810458,1.3305146371001007e-16,20,0.28084739466059611,51.514454541030851,10198.045916827523,36
4-3,2025-10-04,0,Optimal,0.23982200000318699,1.9639053494182227e-16,20,0.29144711535597245,56,1221.3365029866764,36
4-3,2025-10-04,6,Optimal,0.1691903339815326,1.7335761924344254e-16,20,0.24584467235644861,43.816012577330085,5329.0450119742509,36
4-3,2025-10-04,12,Optimal,0.24571849999483675,0,20,0.32192427872689211,50.005931340043965,5341.6735847185973,36
4-3,2025-10-04,18,Optimal,0.28863970801467076,0,20,0.31955273788193012,49.463721990152131,10202.747829197422,36
4-3,2025-10-05,0,Optimal,0.20658479200210422,1.3707217054888205e-16,20,0.29913960241845633,56,1288.8712568430474,36
4-3,2025-10-05,6,Optimal,0.18482620900613256,1.612992233666608e-16,20,0.25684153730122083,43.561270589641332,9874.3476189720132,36
4-3,2025-10-05,12,Optimal,0.26001025000005029,2.9326343822822987e-16,20,0.31852133081829559,49.117969033353653,5902.7974925625995,36
4-3,2025-10-05,18,Optimal,0.23972583402064629,0,20,0.29664743680484285,50.517475252852122,9889.7468028902385,36
4-3,2025-10-06,0,Optimal,0.2064415420172736,0,20,0.28408868428231204,56,1211.135692173104,36
4-3,2025-10-06,6,Optimal,0.25484679100918584,0,20,0.24316227139321928,45.855749587886528,9874.0740740740748,36
4-3,2025-10-06,12,Optimal,0.27729908301262185,0,20,0.28929237039827049,47.714762810902165,6800.0652350970013,36
4-3,2025-10-06,18,Optimal,0.26882829098030925,1.8437803904493876e-16,20,0.29323541745973719,48.791657511113492,9880.2978771843063,36
4-3,2025-10-07,0,Optimal,0.22168479199171998,0,20,0.28649800748817011,56,1200,36
4-3,2025-10-07,6,Optimal,0.2315947079914622,0,20,0.24998025645052896,45.299574281366759,9874.3965644237051,36
4-3,2025-10-07,12,Optimal,0.29574900001171045,1.4977507264079889e-16,20,0.29484383976165074,46.444408889573332,6121.9680665410879,36
4-3,2025-10-07,18,Optimal,0.29266691600787453,0,20,0.27593320023116547,49.192067214432271,10698.05002191733,36
4-3,2025-10-08,0,Optimal,0.24342054198496044,0,20,0.30805464739128252,56,1200.0000000000018,36
4-3,2025-10-08,6,Optimal,0.20425708399852738,1.9158851537465075e-16,20,0.25297965593073074,43.977774073615841,9874.0740740740748,36
4-3,2025-10-08,12,Optimal,0.24866362501052208,0,20,0.28146228160851833,46.477383177975142,6048.4668583476487,36
4-3,2025-10-08,18,Optimal,0.24425262497970834,1.7261870734110211e-16,20,0.29853749863212103,45.401604117973555,10760.700253729925,36
4-3,2025-10-09,0,Optimal,0.24265270901378244,0,20,0.29493511066490191,56,1200,36
4-3,2025-10-09,6,Optimal,0.20127583399880677,1.9953532650768047e-16,20,0.2508406247962166,46.768105710138336,9886.437169635361,36
4-3,2025-10-09,12,Optimal,0.189428833022248,0,20,0.29026219006806769,48.692293218048725,5673.5153229797534,36
4-3,2025-10-09,18,Optimal,0.16111054201610386,0,20,0.27029977871196686,50.399977686101586,9980.606318402577,36
4-3,2025-10-10,0,Optimal,0.16343474999302998,0,20,0.29938059484512602,56,1274.8760587945962,36
4-3,2025-10-10,6,Optimal,0.17611054098233581,1.3306288681805732e-16,20,0.23893122874842837,43.440936232317966,5342.3668766401361,36
4-3,2025-10-10,12,Optimal,0.19495674999780022,0,20,0.29973228009653285,47.414731562905338,5995.368531140869,36
4-3,2025-10-10,18,Optimal,0.18746816599741578,2.9728265719363353e-16,20,0.28688271371657531,49.787546675885508,10241.487744785751,36
4-3,2025-10-11,0,Optimal,0.17548379101208411,0,20,0.29297511590082587,56,1533.8605485263652,36
4-3,2025-10-11,6,Optimal,0.1717257080017589,0,20,0.24473345812614472,43.645465222391842,5838.0738420283387,36
4-3,2025-10-11,12,Optimal,0.22789750000811182,1.2983732084375453e-16,20,0.29665581212077008,47.126077089496263,5571.9278916953899,36
4-3,2025-10-11,18,Optimal,0.26030045800143853,0,20,0.28787441699170241,50.102802598369493,10224.25242221533,36
4-3,2025-10-12,0,Optimal,0.24604808399453759,0,20,0.27807697452158309,56,1203.2254154494967,36
4-3,2025-10-12,6,Optimal,0.23206820798804983,1.7438619140016195e-16,20,0.264316214502891,48.430085524919264,9900.9765171573999,36
4-3,2025-10-12,12,Optimal,0.25013620799290948,0,20,0.27921593381015347,47.521575329931615,6914.974959297635,36
4-3,2025-10-12,18,Optimal,0.25164745800429955,6.4528963194741117e-16,20,0.27533924106399965,46.097949129037318,9972.0963029130889,36
4-3,2025-10-13,0,Optimal,0.27817383300862275,0,20,0.30410602455701519,56,1200,36
4-3,2025-10-13,6,Optimal,0.26462820800952613,5.1530783619495396e-16,20,0.24093334877852968,44.420659817490964,9905.6527252327978,36
4-3,2025-10-13,12,Optimal,0.23826395798823796,0,20,0.30946637123504717,48.744341302091478,6391.3396772604583,36
4-3,2025-10-13,18,Optimal,0.20997695799451321,7.874801943265096e-16,20,0.29695548362715601,50.030123757330692,10793.920533774321,36
4-3,2025-10-14,0,Optimal,0.26750787501805462,0,20,0.29237538597161328,56,1200.0000000000073,36
4-3,2025-10-14,6,Optimal,0.18519858299987391,1.664116907470122e-16,20,0.25519098201273677,44.085017327531546,9890.2322591998782,36
4-3,2025-10-14,12,Optimal,0.27287941699614748,0,20,0.28233057366600317,46.237734891152009,5499.4667361016627,36
4-3,2025-10-14,18,Optimal,0.19771520799258724,0,20,0.27969896298118185,48.857780582371475,9978.4707168910863,36
4-3,2025-10-15,0,Optimal,0.19971416599582881,0,20,0.2951250062127217,56,1200,36
4-3,2025-10-15,6,Optimal,0.27877658299985342,3.2567666675826491e-16,20,0.24381224039849844,44.409938815046353,9895.4977414266395,36
4-3,2025-10-15,12,Optimal,0.25747812501504086,0,20,0.26934374280785017,44.675144782405731,7018.6653889084337,36
4-3,2025-10-15,18,Optimal,0.23315108401584439,0,20,0.28102058710713368,50.986918433123293,9962.4369730590697,36
4-3,2025-10-16,0,Optimal,0.21730737498728558,0,20,0.29318051420722979,56,1200.0000000000018,36
4-3,2025-10-16,6,Optimal,0.19426225000643171,0,20,0.25704288735296094,44.715425995036099,9916.5515561388511,36
4-3,2025-10-16,12,Optimal,0.20478687502327375,0,20,0.27432611353233888,44.955819646108132,6721.0642925686889,36
4-3,2025-10-16,18,Optimal,0.15160366700729355,0,20,0.302455973612753,47.503705789871432,9959.2103461064598,36
4-3,2025-10-17,0,Optimal,0.14971029199659824,1.295883244957208e-16,20,0.30488765259819911,56,1230.4746192074799,36
4-3,2025-10-17,6,Optimal,0.17809679100173526,1.268780507962905e-16,20,0.24775731486650743,48.179985611514873,5121.9185972767928,36
4-3,2025-10-17,12,Optimal,0.20430558398948051,1.181425210309528e-16,20,0.28281091655436735,45.854756441858946,6182.8519533250947,36
4-3,2025-10-17,18,Optimal,0.22517245798371732,0,20,0.27743815786256709,49.218595979660513,10051.238692995325,36
4-3,2025-10-18,0,Optimal,0.17814895798801444,0,20,0.29346302044149636,56,1200,36
4-3,2025-10-18,6,Optimal,0.17132233301526867,0,20,0.24334195946154755,44.845984453865448,5217.3815115232437,36
4-3,2025-10-18,12,Optimal,0.1992456250009127,0,20,0.30438312619780317,46.664101914555857,7032.2044908357457,36
4-3,2025-10-18,18,Optimal,0.19618583400733769,0,20,0.29132731251951749,48.823466856606395,10248.527246256686,36
4-3,2025-10-19,0,Optimal,0.20877745898906142,0,20,0.27968777512747017,56,1294.9853910196762,36
4-3,2025-10-19,6,Optimal,0.24385620898101479,0,20,0.2624480755530782,45.560281327838602,9917.3273934639183,36
4-3,2025-10-19,12,Optimal,0.23718774999724701,0,20,0.26824732810843338,45.482718763870636,7011.7879498449756,36
4-3,2025-10-19,18,Optimal,0.2496962079894729,1.6088165226789904e-16,20,0.28377109962512598,50.093564581774231,10799.999999999996,36
4-3,2025-10-20,0,Optimal,0.22782945900689811,0,20,0.30602419678625553,56,1220.4844080992589,36
4-3,2025-10-20,6,Optimal,0.40714512500562705,0,20,0.25798033717349483,44.741858195937567,9893.9404139302715,36
4-3,2025-10-20,12,Optimal,0.22067629199591465,3.9302708058263327e-16,20,0.27232290252110924,47.133712740599357,7026.2072259520801,36
4-3,2025-10-20,18,Optimal,0.20570354201481678,0,20,0.27698750319991794,47.849058326070562,9971.3074090888804,36
4-3,2025-10-21,0,Optimal,0.20958595900447108,0,20,0.30627862613392365,56,1315.9492262711228,36
4-3,2025-10-21,6,Optimal,0.22023112498573028,0,20,0.25756894021281335,47.24189041894536,9908.2245745079581,36
4-3,2025-10-21,12,Optimal,0.27026883399230428,0,20,0.25996879663080619,45.175419952615883,6484.3341497475285,36
4-3,2025-10-21,18,Optimal,0.28549437501351349,0,20,0.28242970210244983,48.447251020180154,9963.9190939527252,36
4-3,2025-10-22,0,Optimal,0.21061620800173841,1.3782297414407827e-16,20,0.30495822099048026,56,1305.1873595154811,36
4-3,2025-10-22,6,Optimal,0.23405895801261067,0,20,0.241900926097458,44.855810487827014,9961.6783228502081,36
4-3,2025-10-22,12,Optimal,0.24358320800820366,3.0704802238707702e-16,20,0.2855746148621171,44.93654493749905,6060.9274438782286,36
4-3,2025-10-22,18,Optimal,0.23797862499486655,0,20,0.26329642144218335,47.735904793220776,9975.4412300968525,36
4-3,2025-10-23,0,Optimal,0.21018441699561663,2.4251648972988139e-16,20,0.29144233282393822,56,1262.4255927298545,36
4-3,2025-10-23,6,Optimal,0.23384454098413698,0,20,0.23965788809473343,45.875315533230342,10800,36
4-3,2025-10-23,12,Optimal,0.2103433329903055,0,20,0.28751521224873111,51.846619034223536,7065.9583337855356,36
4-3,2025-10-23,18,Optimal,0.24315087500144728,0,20,0.27824880181918948,52.691543520098968,9900.1414662921088,36
4-3,2025-10-24,0,Optimal,0.16893395798979327,0,20,0.31498179646976748,56,1213.4133654720154,36
4-3,2025-10-24,6,Optimal,0.21285704200272448,0,20,0.23482022428316221,46.137642550238873,6650.4219288879112,36
4-3,2025-10-24,12,Optimal,0.24463445800938644,0,20,0.28530821733869366,46.645335594929996,4615.5955977791182,36
4-3,2025-10-24,18,Optimal,0.18428324998239987,6.0198660820718596e-16,20,0.26742642335136868,48.271185677607868,10227.399510094423,36
4-3,2025-10-25,0,Optimal,0.20693029099493288,2.2088941167074346e-16,20,0.29009543611288047,56,1250.9578084654931,36
4-3,2025-10-25,6,Optimal,0.17899174999911338,0,20,0.23566301624562852,46.133562095794019,6531.0777633709768,36
4-3,2025-10-25,12,Optimal,0.21857749999617226,0,20,0.30895534174519068,48.612899874592848,4239.3925643967414,36
4-3,2025-10-25,18,Optimal,0.23359858299954794,0,20,0.26939102102341383,50.258482239686231,10170.868286945379,36
4-3,2025-10-26,0,Optimal,0.26848479200270958,0,20,0.31462140866693067,56,3788.8569268921465,36
4-3,2025-10-26,6,Optimal,0.20627370799775235,0,20,0.25500470941723496,45.488787037916829,10800,36
4-3,2025-10-26,12,Optimal,0.2278224999899976,0,20,0.29782468599128553,48.919306688715693,6930.9354930022655,36
4-3,2025-10-26,18,Optimal,0.24246854198281653,0,20,0.28535639168783927,49.014430984981217,10782.048637504262,36
4-3,2025-10-27,0,Optimal,0.23533570900326595,1.4022313216340527e-16,20,0.30432300891220043,56,1311.7395159010684,36
4-3,2025-10-27,6,Optimal,0.26503408400458284,4.5396636514557188e-16,20,0.23581698518378211,43.965570805062896,9897.4288720274508,36
4-3,2025-10-27,12,Optimal,0.2424709589977283,0,20,0.28420575927439229,46.741643602802128,7302.4663091923994,36
4-3,2025-10-27,18,Optimal,0.24855416698846966,2.9310164282735205e-16,20,0.26504683563595388,46.671550886996279,9949.0998915378805,36
4-3,2025-10-28,0,Optimal,0.2281627079937607,1.3643490448970297e-16,20,0.28605156680245658,56,1300.3234074754528,36
4-3,2025-10-28,6,Optimal,0.28898304200265557,1.472608538832172e-16,20,0.27780228291384512,46.085913828327449,9887.942643434857,36
4-3,2025-10-28,12,Optimal,0.28069329098798335,0,20,0.29922780753820799,48.72457471854684,7346.613357829835,36
4-3,2025-10-28,18,Optimal,0.21859487501205876,1.359231240158482e-16,20,0.28242807884033011,48.312916838123733,9988.6292678673162,36
4-3,2025-10-29,0,Optimal,0.23220012499950826,0,20,0.29825978241119389,56,1268.2631540764341,36
4-3,2025-10-29,6,Optimal,0.29904924999573268,2.8491411598263179e-16,20,0.2411436112576347,45.960343098119957,9894.0952571344078,36
4-3,2025-10-29,12,Optimal,0.28348037501564249,2.627038707282898e-16,20,0.28747124943764241,45.984831246473881,6450,36
4-3,2025-10-29,18,Optimal,0.2351214170048479,0,20,0.27306058669117367,47.365512151116029,10800,36
4-3,2025-10-30,0,Optimal,0.27161441600765102,1.4286020212142484e-16,20,0.29672144627795433,56,1272.3251617134829,36
4-3,2025-10-30,6,Optimal,0.24153745800140314,0,20,0.25893121346062359,47.766493261229847,10241.327914333286,36
4-3,2025-10-30,12,Optimal,0.20778958301525563,1.9518110180226012e-16,20,0.28795152503657995,44.919646220985882,6822.3134735573949,36
4-3,2025-10-30,18,Optimal,0.19074387499131262,1.7572057096675273e-16,20,0.27675847004362736,47.730971612927597,9980.4627324724206,36
4-3,2025-10-31,0,Optimal,0.27828658401267603,0,20,0.28231523514393547,56,1207.3454250448067,36
4-3,2025-10-31,6,Optimal,0.23458916702657007,2.3562614246285121e-16,20,0.26042795033373267,47.139721931193385,7009.8738140327005,36
4-3,2025-10-31,12,Optimal,0.21801837501698174,0,20,0.28308207495714716,43.801218170636929,6462.6207010727012,36
4-3,2025-10-31,18,Optimal,0.31187295899144374,5.7891574359818542e-16,20,0.28449548161733662,50.180931355046582,10256.81304968007,36
4-3,2025-11-01,0,Optimal,0.22366137499921024,0,20,0.29279455136064642,56,1289.6863620959557,36
4-3,2025-11-01,6,Optimal,0.23530349999782629,0,20,0.24869362512151161,47.880177751001746,6736.8958978315486,36
4-3,2025-11-01,12,Optimal,0.27380749999429099,0,20,0.29837524866374887,46.156151456682402,5306.4699338024257,36
4-3,2025-11-01,18,Optimal,0.22306004099664278,0,20,0.27974144647271487,48.087254204718725,10232.033884686922,36
4-3,2025-11-02,0,Optimal,0.25271145900478587,3.9388687959248732e-16,20,0.27453838950236792,56,3201.2170332679407,36
4-3,2025-11-02,6,Optimal,0.33258300001034513,1.4117077431451633e-16,20,0.25950947813619124,49.180066924744935,9909.6208446275159,36
4-3,2025-11-02,12,Optimal,0.34233675000723451,1.4144802390843793e-16,20,0.26586455285446614,44.825923282574202,7106.9066035035012,36
4-3,2025-11-02,18,Optimal,0.29495908299577422,0,20,0.29582735127195409,48.290239623326244,9980.2574295879567,36
4-3,2025-11-03,0,Optimal,0.24817120798979886,3.6593039327951866e-16,20,0.29012604296936684,56,1255.4291975928063,36
4-3,2025-11-03,6,Optimal,0.37429691600846127,1.4219153200492605e-16,20,0.28473753764089221,49.747420269033107,10800,36
4-3,2025-11-03,12,Optimal,0.28260354200028814,0,20,0.26148331343368686,49.833286606692859,7050,36
4-3,2025-11-03,18,Optimal,0.29416545797721483,0,20,0.27936396812050512,48.494288452935443,10009.527108223083,36
4-3,2025-11-04,0,Optimal,0.25045099999988452,1.2848861342011057e-16,20,0.27529768131352444,56,1275.9689580689173,36
4-3,2025-11-04,6,Optimal,0.31071716701262631,0,20,0.2765273695018397,49.760219290235391,10171.366898492593,36
4-3,2025-11-04,12,Optimal,0.3178490839782171,1.367574017258619e-16,20,0.28238490938542815,47.510563663141163,7056.5296827084085,36
4-3,2025-11-04,18,Optimal,0.27145949998521246,0,20,0.28551850436573772,49.357527496648515,9983.0985608483606,36
4-3,2025-11-05,0,Optimal,0.26816787497955374,0,20,0.26201844432657356,56,1293.9169541600641,36
4-3,2025-11-05,6,Optimal,0.35478574997978285,0,20,0.28231332547030863,51.308958087282889,10800,36
4-3,2025-11-05,12,Optimal,0.29552816701470874,4.759960058546996e-16,20,0.27483071139649307,47.338292203470573,6468.1545761186408,36
4-3,2025-11-05,18,Optimal,0.26462883301428519,0,20,0.28461805912585014,49.328618680357948,9990.3546852925392,36
4-3,2025-11-06,0,Optimal,0.26522729100543074,1.5026265872567872e-15,20,0.27756793368491728,56,1337.6948528780704,36
4-3,2025-11-06,6,Optimal,0.2606460000097286,0,20,0.28185090399620677,50.599686323985566,10800,36
4-3,2025-11-06,12,Optimal,0.24973816599231213,0,20,0.26297968034449815,46.427350914508843,6584.9741732745169,36
4-3,2025-11-06,18,Optimal,0.3205262080009561,0,20,0.29064197228102695,49.038121065658416,9978.3580934089041,36
4-3,2025-11-07,0,Optimal,0.25664916698588058,0,20,0.27472570728377238,56,1200,36
4-3,2025-11-07,6,Optimal,0.28454608301399276,2.4626353641357355e-16,20,0.29025646371182418,50.907340415784034,8461.5691285107932,36
4-3,2025-11-07,12,Optimal,0.24788495799293742,2.0939055194554698e-16,20,0.27308177648925208,47.170885993611485,5013.3096229982166,36
4-3,2025-11-07,18,Optimal,0.253350707993377,0,20,0.28829091138064361,51.253623559079699,10262.957764051769,36
4-3,2025-11-08,0,Optimal,0.26791679102461785,0,20,0.2863653915035303,56,1292.8913075857545,36
4-3,2025-11-08,6,Optimal,0.24104770799749531,0,20,0.28713174420844134,49.517958641389846,8419.1549017315956,36
4-3,2025-11-08,12,Optimal,0.2647233750030864,2.4010863092702858e-16,20,0.2814364558008392,48.342898170289217,5767.5369487100816,36
4-3,2025-11-08,18,Optimal,0.24909283401211724,0,20,0.29979074353837748,50.227318722161826,10218.564768521759,36
4-3,2025-11-09,0,Optimal,0.22961516698705964,0,20,0.26751235347047408,56,3669.4501834869607,36
4-3,2025-11-09,6,Optimal,0.30667658400489017,0,20,0.26895147855483026,50.245989471126336,10800,36
4-3,2025-11-09,12,Optimal,0.28278566699009389,2.4850543267006096e-16,20,0.27464081021063069,45.756936476846143,6496.0177171312625,36
4-3,2025-11-09,18,Optimal,0.27220016697538085,0,20,0.29212170895625578,49.247017743662198,10800,36
4-3,2025-11-10,0,Optimal,0.25875149999046698,0,20,0.2672798720960457,56,1261.1944230276695,36
4-3,2025-11-10,6,Optimal,0.32446704199537635,0,20,0.28577306569712035,50.571105647382041,9894.6845032718593,36
4-3,2025-11-10,12,Optimal,0.32005412498256192,0,20,0.28010717060507551,44.822453606333589,5698.6232204509724,36
4-3,2025-11-10,18,Optimal,0.25674295800854452,0,20,0.27433802713032912,48.185741069493623,9994.651365813741,36
4-3,2025-11-11,0,Optimal,0.23904333301470615,0,20,0.30512629335789088,56,1235.5572758762446,36
4-3,2025-11-11,6,Optimal,0.25566341599915177,0,20,0.30210749438098805,49.878228975628446,10800,36
4-3,2025-11-11,12,Optimal,0.28021054199780338,3.5699877503490385e-16,20,0.29005465558618743,48.06955072563936,7050,36
4-3,2025-11-11,18,Optimal,0.26225195897859521,0,20,0.28653653932252426,49.299303427811353,10800.000000000002,36
4-3,2025-11-12,0,Optimal,0.22711104201152921,1.1846947466072653e-16,20,0.28131855265300021,56,1315.6237771848628,36
4-3,2025-11-12,6,Optimal,0.31428841699380428,1.2873844854334431e-16,20,0.2884091609030271,50.800875658157693,10160.795272071617,36
4-3,2025-11-12,12,Optimal,0.313189416017849,0,20,0.27546102714701159,46.708373224648859,6450,36
4-3,2025-11-12,18,Optimal,0.23055912501877174,0,20,0.2771067856697022,49.230922658941132,9972.7358614791337,36
4-3,2025-11-13,0,Optimal,0.21831333299633116,0,20,0.29604887584784639,56,1208.9849673600256,36
4-3,2025-11-13,6,Optimal,0.26354129199171439,2.4278643133366434e-15,20,0.27225910818099203,50.9787499693483,10800,36
4-3,2025-11-13,12,Optimal,0.21209174999967217,2.92883238060918e-15,20,0.27498707299593206,47.878432749796566,7310.9747276334974,36
4-3,2025-11-13,18,Optimal,0.31409833300858736,5.4758103581111476e-15,20,0.27881108906800445,48.822385665029287,9959.384591749933,36
4-3,2025-11-14,0,Optimal,0.23398362498846836,0,20,0.29450787888856905,56,1200,36
4-3,2025-11-14,6,Optimal,0.25037324998993427,2.466285324691753e-16,20,0.29857164997961905,49.690007509866284,9108.7972529104591,36
4-3,2025-11-14,12,Optimal,0.26474929100368172,0,20,0.27363086360622935,44.394643655850267,5225.9851723329102,36
4-3,2025-11-14,18,Optimal,0.29709375000675209,1.1763050063434656e-16,20,0.27692355893425519,52.39270372676804,10269.581136960242,36
4-3,2025-11-15,0,Optimal,0.2444977090053726,1.7743197562832568e-16,20,0.30258952886100426,56,1251.6184250416645,36
4-3,2025-11-15,6,Optimal,0.27709791698725894,3.6640115437414057e-16,20,0.31696930775013188,50.887096155689925,9734.4292128726574,36
4-3,2025-11-15,12,Optimal,0.25089970900444314,2.2623692759795282e-16,20,0.28276553322893,47.846504095221917,7519.3422454928841,36
4-3,2025-11-15,18,Optimal,0.25213783301296644,1.5678510111921145e-16,20,0.29452623887418311,48.015477417297014,10202.765645097805,36
4-3,2025-11-16,0,Optimal,0.25517333298921585,0,20,0.28776545689933736,56,3121.2894247954009,36
4-3,2025-11-16,6,Optimal,0.32723045800230466,0,20,0.282421783061447,51.017006760719255,10800,36
4-3,2025-11-16,12,Optimal,0.26143054201384075,0,20,0.25952742080182117,45.668907414876081,7030.4161496137713,36
