path,action,generation,bytes,allocated_bytes,sha256
outputs/.q2-runs/run-fk68hvrw/processed/figures/seasonal_moments.png,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,609144,610304,92f268118852e3eb9af68b11a15bd5702467743b4cba3ca82623f52774d0a572
outputs/.q2-runs/run-fk68hvrw/processed/figures/daily_peaks.png,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,470455,471040,ea6efda3810bd860fa0f13116c0db9eb2de4133e53ad05a32b24e4b1f55a3734
outputs/.q2-runs/run-fk68hvrw/processed/figures/acf_pacf.svg,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,1762762,1765376,6961d3d09dcaca251e0737950337a0b1276abbb3f74ded15b2c200a9ce0462f1
outputs/.q2-runs/run-fk68hvrw/processed/figures/monthly_stability.svg,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,214995,217088,fff931490bfbe7847393a9fb695dceb3c4ffcd878791407177809faa16ba83dc
outputs/.q2-runs/run-fk68hvrw/processed/figures/monthly_stability.png,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,350433,352256,27c4e79140de70c15f5b7877c2d381670667e51cfe4bf790c377c8d9fe5bfd36
outputs/.q2-runs/run-fk68hvrw/processed/figures/acf_pacf.png,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,339504,339968,7176d644abaee056e40cdd930191982fe96fc18d45b23987ceec4ad1c518f244
outputs/.q2-runs/run-fk68hvrw/processed/figures/daily_peaks.svg,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,237332,237568,9790c3b7bb051ff91a8be03773f7742f103e994af5393c380a699ad04e1ca097
outputs/.q2-runs/run-fk68hvrw/processed/figures/seasonal_moments.svg,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,267144,270336,30298cd08d09818ad038ed24dd49a600213e8dcaaf5b2785ecc72995e0af05de
outputs/.q2-runs/run-fk68hvrw/raw/quality_checks.csv,archive_metadata_then_remove,outputs/.q2-runs/run-fk68hvrw,2482,4096,3684b0b880d47d108e7f75c33e0a91f5e94a569cb7cb465ee0ead85a6b5a3af2
outputs/.q2-runs/run-fk68hvrw/raw/test_results.txt,archive_metadata_then_remove,outputs/.q2-runs/run-fk68hvrw,3514,4096,6a7545f5dd20e4533cc31cece01eaabde914d90e048286898df726d7d9117c4a
outputs/.q2-runs/run-fk68hvrw/raw/failure.txt,archive_metadata_then_remove,outputs/.q2-runs/run-fk68hvrw,136,4096,6ab44e2a14d31d0594828b55dab7777ec1a2972d3d3b4435f206135ae84375b6
outputs/.q2-runs/run-fk68hvrw/raw/figure_manifest.json,archive_metadata_then_remove,outputs/.q2-runs/run-fk68hvrw,3854,4096,0e91f0a95a2b521dd290b675bee70df887c77009880c655a9e6858e735caf0ae
outputs/.q2-runs/run-fk68hvrw/inputs/processed/settings.json,archive_metadata_then_remove,outputs/.q2-runs/run-fk68hvrw,2175,4096,44b31141675380a3e9a3c9d46e77e8581990b2a02aaa9046b173034d3f1ee7e3
outputs/.q2-runs/run-fk68hvrw/inputs/processed/timeseries.csv,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,5582206,5582848,90bc0504ed2a1e9ace56f6c34751ddcfd5949238a7e1bc2e6fb2ba60d65f84cc
outputs/.q2-runs/run-fk68hvrw/inputs/raw/attachment2.xlsx,remove_generated_payload,outputs/.q2-runs/run-fk68hvrw,907128,909312,2e95fd446bfafa0d8c59577b5c2e2ea8b3f1def20dde54a3062556f4da9b4c72
outputs/.q2-runs/run-fk68hvrw/inputs/raw/manifest.json,archive_metadata_then_remove,outputs/.q2-runs/run-fk68hvrw,229,4096,8fcf63596d6138022a7f2ed93de0651b6bf2f22bc08c41552c7b09984fd9fc31
outputs/.q2-runs/run-xakqii4s/processed/full_year_transformed_series.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,31067163,31068160,d669e1c0d8f132315150b6312521c9e72ef908600463b53d763d1b73a48ddc93
outputs/.q2-runs/run-xakqii4s/processed/full_year_lag_correlations.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,1699,4096,0021f34ad89265eb39d1ef7f9728ede4159ec1f327b2c5d4ef73bacc6ccc0c4b
outputs/.q2-runs/run-xakqii4s/processed/initial_history_transformed_monthly_moments.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,665,4096,7603158fdecaf30dc2e6a5d87ed11d15e6e39ac2e7c4d0cd302221fac356fdd7
outputs/.q2-runs/run-xakqii4s/processed/full_year_pv_zero_profile.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,2568,4096,f82f1abd3698a06ef4b9b8ea8c605f6ebd48c1f39b4ed0f69b4bb69bb954ade2
outputs/.q2-runs/run-xakqii4s/processed/quality_checks.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,2482,4096,3684b0b880d47d108e7f75c33e0a91f5e94a569cb7cb465ee0ead85a6b5a3af2
outputs/.q2-runs/run-xakqii4s/processed/full_year_spectrum.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,9374297,9375744,e76035aacba9b9a1f89509f349337e847ebbf91f89cc75bd703ad10557ebe36e
outputs/.q2-runs/run-xakqii4s/processed/model_candidates.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,3043,4096,96554d4741958e6dd4cf0914ca4801dbb2d60b3bfa3b46e2befa43e17672f2e0
outputs/.q2-runs/run-xakqii4s/processed/initial_history_daily_statistics.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,11911,12288,e2cc322112546748e27db3816268f9eec153a3b18f5ba1da65e5ab61e9ce6443
outputs/.q2-runs/run-xakqii4s/processed/timeseries.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,5582206,5582848,90bc0504ed2a1e9ace56f6c34751ddcfd5949238a7e1bc2e6fb2ba60d65f84cc
outputs/.q2-runs/run-xakqii4s/processed/initial_history_spectral_targets.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,2372,4096,b29193f99382883f28950d1b51b8127d68ba6e777d32a7869357034e04a485ef
outputs/.q2-runs/run-xakqii4s/processed/initial_history_transformed_series.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,2466150,2469888,ca4aa7266d40099148425e9dc6cd6aac538c8a98cfd05052d69d5ee15b7ac081
outputs/.q2-runs/run-xakqii4s/processed/source_traceability.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,68901,69632,f16f54a549895afc70f99fd1c00da87b01054735f5dbd6a3a3adbb7f71dd1cc0
outputs/.q2-runs/run-xakqii4s/processed/full_year_acf_pacf.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,354247,356352,3b74471e2c0a85d172bba19a4bd6ce6b2f663d42ab5fd03c8dae2be491fbdf58
outputs/.q2-runs/run-xakqii4s/processed/full_year_summary.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,304,4096,4f86dbf6983d2667bece959bf4797fc660373192fdaeb29a8f7cad73fd475f94
outputs/.q2-runs/run-xakqii4s/processed/full_year_profiles.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,531763,532480,fe8824d3ac525f7154e76708b5ec1f677a9d4e286d46795182036a6032a0f66c
outputs/.q2-runs/run-xakqii4s/processed/initial_history_stationarity_tests.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,8730,12288,76394a560ed3443e968d84f7c982b21c3e07dff162ec8654a80f16b3a627eb5a
outputs/.q2-runs/run-xakqii4s/processed/initial_history_profiles.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,247070,249856,63be2f432662f4a26838b794c0c70bf57a2431ed858835a015bcb157387a3f6a
outputs/.q2-runs/run-xakqii4s/processed/results.md,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,6065,8192,0993a1387059b07eb015c90c11d4f5f12eb73b7eeec574c55a0f3c4d4bc13acb
outputs/.q2-runs/run-xakqii4s/processed/evaluation_status.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,1236,4096,bdce24fd7603d34056d727d725582ab0ca9b03fde91102f1af5a5a6b4a523778
outputs/.q2-runs/run-xakqii4s/processed/initial_history_acf_pacf.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,373157,376832,c83f3a94bbc54c203258eba1ef8d198dd4a6bb8697d2b1d5225688eceb85cc7e
outputs/.q2-runs/run-xakqii4s/processed/rolling_folds.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,45189,49152,18068f9ed8b2b1b21b3e047b359130bb0c1dc0d8c292d42d5b95bc80bec3c64c
outputs/.q2-runs/run-xakqii4s/processed/full_year_transformed_monthly_moments.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,6957,8192,7248cdf512409c3b6351315b75095818c872cbe04ed6f968db05743e43e9a2f0
outputs/.q2-runs/run-xakqii4s/processed/jump_context.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,6642826,6643712,89f6a4a183ccddbe65ece6ff2f09b70ee435221d4942be9bf9e2f343c3ef5f15
outputs/.q2-runs/run-xakqii4s/processed/full_year_daily_statistics.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,140051,143360,13cb1e3b460f4da1e8945f96d40272ee795dca4d7bc9f86fd20bc1f393a71dc5
outputs/.q2-runs/run-xakqii4s/processed/full_year_stationarity_tests.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,7887,8192,f5823a12e8d87ce7cf67f6a54a8b1a5c0c59560d6a80449bba2711937e49f6c1
outputs/.q2-runs/run-xakqii4s/processed/full_year_spectral_targets.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,2207,4096,04453929d65aa7f34af06fe1212387a77c676af1bfed3966a44067da5d1d360f
outputs/.q2-runs/run-xakqii4s/processed/report.html,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,198466,200704,4d4d9c6d222b0f767f80703f433f2bb7c4a385615e0b18822ccae49b39fdd344
outputs/.q2-runs/run-xakqii4s/processed/initial_history_pv_zero_profile.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,1916,4096,7a6f20b526cea87d9ce91792ff164a86d257000659d39e1bae76a8759ac6d266
outputs/.q2-runs/run-xakqii4s/processed/initial_history_monthly_stability.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,669,4096,d8a78439c7d0cc63272be174c36d52d918f45571e68ec4e25d9121c1b1efb7d3
outputs/.q2-runs/run-xakqii4s/processed/initial_history_lag_correlations.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,1823,4096,ce25634e639ef10820096c84540d06fad89a3b2ab2bb6b74f23e751704d6f1e7
outputs/.q2-runs/run-xakqii4s/processed/full_year_monthly_stability.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,6256,8192,989f4ecaa7ed43521f618f736d55371605e4dfd397102b07554efa2de57463bd
outputs/.q2-runs/run-xakqii4s/processed/initial_history_summary.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,281,4096,c6534cd047bb44ee7721421a5d88732d31f9aceb31bf58085eab0497d9ac54a7
outputs/.q2-runs/run-xakqii4s/processed/initial_history_spectrum.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,849920,851968,7a84e16b0550dd25f3c02ffaad8905ec5b52eabef4a11ae890f7b171c55ca9e2
outputs/.q2-runs/run-xakqii4s/processed/figures/weekday_weekend.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,121196,122880,89b866fef31abe69bc406cbace700f770d557276c313f4afd216d3e1df861bd2
outputs/.q2-runs/run-xakqii4s/processed/figures/annual_heatmaps.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,421117,421888,0f0954979ba693def7caa7bdf58675be1145942365171357486e361da5ccafd9
outputs/.q2-runs/run-xakqii4s/processed/figures/timeseries_7d.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,386838,389120,963dd320a6b05260d1b7ca4116e8d0835c7705a8e5e2047b4dd94e783c9ba4bd
outputs/.q2-runs/run-xakqii4s/processed/figures/weekday_profiles.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,369100,372736,9d5f3b8f5f301b9431df233ca274a12c74d97f624d0743a36d296e7c3b0c09b0
outputs/.q2-runs/run-xakqii4s/processed/figures/spectra.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,378084,380928,862c3eeb985ecfa305fd1e5f677b32b1f215f985792245a84c05319c9f7c601c
outputs/.q2-runs/run-xakqii4s/processed/figures/monthly_profiles.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,222381,225280,0e27a50f168c2963d81372d2b7b908c47acc65aa69dec85248b5f0cf763904f4
outputs/.q2-runs/run-xakqii4s/processed/figures/timeseries_30d.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,552870,552960,166df4bd3ce480160e5741e5c02c066e0fe41a8e8af60a7fdecd632109c36697
outputs/.q2-runs/run-xakqii4s/processed/figures/timeseries_30d.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,281635,282624,7986ec4ced305eb67dc8d0969529f257787f540a6ae853d69a53b990bdb29345
outputs/.q2-runs/run-xakqii4s/processed/figures/monthly_profiles.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,1072639,1073152,457b9883fe2e4fa63f2a213e0e4edf913cb3a6cfe59ee5a0d4683f0517fccdb0
outputs/.q2-runs/run-xakqii4s/processed/figures/spectra.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,574578,577536,81d0033833adf2019b627e226b914994b63fee9fca3ea09b3ac45e1bc526990c
outputs/.q2-runs/run-xakqii4s/processed/figures/weekday_profiles.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,152154,155648,8a76a802337369ffc9ce4af7f6596ef8a1be0d4f9a28f99058e44a36d5eed22d
outputs/.q2-runs/run-xakqii4s/processed/figures/timeseries_7d.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,155095,155648,af7ebddb0b25f0a29e706cb27459f07dfa3681751a5d8a0223700aab3120e0fb
outputs/.q2-runs/run-xakqii4s/processed/figures/annual_heatmaps.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,379115,380928,cfb68877e111796e9ff45b33631c008ddb2015a616830b0f2850120d93125da3
outputs/.q2-runs/run-xakqii4s/processed/figures/weekday_weekend.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,271885,274432,3cd5388822f7774eaa4ad49ac2fb62479a276e66ea71cc7f6b4a3226d1729ab8
outputs/.q2-runs/run-xakqii4s/processed/figures/seasonal_moments.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,609144,610304,92f268118852e3eb9af68b11a15bd5702467743b4cba3ca82623f52774d0a572
outputs/.q2-runs/run-xakqii4s/processed/figures/daily_peaks.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,470455,471040,ea6efda3810bd860fa0f13116c0db9eb2de4133e53ad05a32b24e4b1f55a3734
outputs/.q2-runs/run-xakqii4s/processed/figures/acf_pacf.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,1762762,1765376,28646a39524ae9cfde9b70e5d7411df72679a2c4f05052fb7ae3974ebe9a16ff
outputs/.q2-runs/run-xakqii4s/processed/figures/monthly_stability.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,214995,217088,d50f5b40e07aec75ed9a404683131a101cf8364e9ca5e388d0eb29dafa13f3be
outputs/.q2-runs/run-xakqii4s/processed/figures/monthly_stability.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,350433,352256,27c4e79140de70c15f5b7877c2d381670667e51cfe4bf790c377c8d9fe5bfd36
outputs/.q2-runs/run-xakqii4s/processed/figures/acf_pacf.png,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,339504,339968,7176d644abaee056e40cdd930191982fe96fc18d45b23987ceec4ad1c518f244
outputs/.q2-runs/run-xakqii4s/processed/figures/daily_peaks.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,237332,237568,6547e58d448660f9378b980120e83d9bedfd8dd0561332794da2570ebcd9f7ee
outputs/.q2-runs/run-xakqii4s/processed/figures/seasonal_moments.svg,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,267144,270336,d6f7f399b8723829a4014c486b4cda5e3597aca07b37406ecf27cc3581d6ea4f
outputs/.q2-runs/run-xakqii4s/raw/quality_checks.csv,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,2482,4096,3684b0b880d47d108e7f75c33e0a91f5e94a569cb7cb465ee0ead85a6b5a3af2
outputs/.q2-runs/run-xakqii4s/raw/test_results.txt,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,2841,4096,99180ffd5f8948aad6b5a07bcba57946d8b15808c0f12f2df1d316eaf728fd56
outputs/.q2-runs/run-xakqii4s/raw/figure_manifest.json,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,3854,4096,0e91f0a95a2b521dd290b675bee70df887c77009880c655a9e6858e735caf0ae
outputs/.q2-runs/run-xakqii4s/raw/validation.json,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,2008,4096,b522cf9fc8ca793306bd1a411fe7b66b72b4209cb3f02c8786f0a6f9177b6b59
outputs/.q2-runs/run-xakqii4s/raw/run_manifest.json,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,8375,12288,ac6591b8780998a094b6aa8702f7dfc99c2ed7a8bcafcf644083eea29b25550e
outputs/.q2-runs/run-xakqii4s/inputs/processed/settings.json,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,2175,4096,44b31141675380a3e9a3c9d46e77e8581990b2a02aaa9046b173034d3f1ee7e3
outputs/.q2-runs/run-xakqii4s/inputs/processed/timeseries.csv,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,5582206,5582848,90bc0504ed2a1e9ace56f6c34751ddcfd5949238a7e1bc2e6fb2ba60d65f84cc
outputs/.q2-runs/run-xakqii4s/inputs/raw/attachment2.xlsx,remove_generated_payload,outputs/.q2-runs/run-xakqii4s,907128,909312,2e95fd446bfafa0d8c59577b5c2e2ea8b3f1def20dde54a3062556f4da9b4c72
outputs/.q2-runs/run-xakqii4s/inputs/raw/manifest.json,archive_metadata_then_remove,outputs/.q2-runs/run-xakqii4s,229,4096,8fcf63596d6138022a7f2ed93de0651b6bf2f22bc08c41552c7b09984fd9fc31
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_transformed_series.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,31067163,31068160,d669e1c0d8f132315150b6312521c9e72ef908600463b53d763d1b73a48ddc93
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_lag_correlations.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,1699,4096,0021f34ad89265eb39d1ef7f9728ede4159ec1f327b2c5d4ef73bacc6ccc0c4b
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_transformed_monthly_moments.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,665,4096,7603158fdecaf30dc2e6a5d87ed11d15e6e39ac2e7c4d0cd302221fac356fdd7
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_pv_zero_profile.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,2568,4096,f82f1abd3698a06ef4b9b8ea8c605f6ebd48c1f39b4ed0f69b4bb69bb954ade2
outputs/.q2-runs/run-9o2xcz3a/processed/quality_checks.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,2482,4096,3684b0b880d47d108e7f75c33e0a91f5e94a569cb7cb465ee0ead85a6b5a3af2
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_spectrum.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,9374297,9375744,e76035aacba9b9a1f89509f349337e847ebbf91f89cc75bd703ad10557ebe36e
outputs/.q2-runs/run-9o2xcz3a/processed/model_candidates.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,3043,4096,96554d4741958e6dd4cf0914ca4801dbb2d60b3bfa3b46e2befa43e17672f2e0
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_daily_statistics.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,11911,12288,e2cc322112546748e27db3816268f9eec153a3b18f5ba1da65e5ab61e9ce6443
outputs/.q2-runs/run-9o2xcz3a/processed/timeseries.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,5582206,5582848,90bc0504ed2a1e9ace56f6c34751ddcfd5949238a7e1bc2e6fb2ba60d65f84cc
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_spectral_targets.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,2372,4096,b29193f99382883f28950d1b51b8127d68ba6e777d32a7869357034e04a485ef
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_transformed_series.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,2466150,2469888,ca4aa7266d40099148425e9dc6cd6aac538c8a98cfd05052d69d5ee15b7ac081
outputs/.q2-runs/run-9o2xcz3a/processed/source_traceability.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,68901,69632,d66d926ebeaca38ed6e5c65fd0c372832e57199367493a08a676eaf3a82a92d9
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_acf_pacf.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,354247,356352,3b74471e2c0a85d172bba19a4bd6ce6b2f663d42ab5fd03c8dae2be491fbdf58
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_summary.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,304,4096,4f86dbf6983d2667bece959bf4797fc660373192fdaeb29a8f7cad73fd475f94
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_profiles.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,531763,532480,fe8824d3ac525f7154e76708b5ec1f677a9d4e286d46795182036a6032a0f66c
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_stationarity_tests.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,8730,12288,76394a560ed3443e968d84f7c982b21c3e07dff162ec8654a80f16b3a627eb5a
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_profiles.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,247070,249856,63be2f432662f4a26838b794c0c70bf57a2431ed858835a015bcb157387a3f6a
outputs/.q2-runs/run-9o2xcz3a/processed/results.md,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,6065,8192,0993a1387059b07eb015c90c11d4f5f12eb73b7eeec574c55a0f3c4d4bc13acb
outputs/.q2-runs/run-9o2xcz3a/processed/evaluation_status.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,1236,4096,bdce24fd7603d34056d727d725582ab0ca9b03fde91102f1af5a5a6b4a523778
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_acf_pacf.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,373157,376832,c83f3a94bbc54c203258eba1ef8d198dd4a6bb8697d2b1d5225688eceb85cc7e
outputs/.q2-runs/run-9o2xcz3a/processed/rolling_folds.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,45189,49152,18068f9ed8b2b1b21b3e047b359130bb0c1dc0d8c292d42d5b95bc80bec3c64c
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_transformed_monthly_moments.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,6957,8192,7248cdf512409c3b6351315b75095818c872cbe04ed6f968db05743e43e9a2f0
outputs/.q2-runs/run-9o2xcz3a/processed/jump_context.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,6642826,6643712,89f6a4a183ccddbe65ece6ff2f09b70ee435221d4942be9bf9e2f343c3ef5f15
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_daily_statistics.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,140051,143360,13cb1e3b460f4da1e8945f96d40272ee795dca4d7bc9f86fd20bc1f393a71dc5
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_stationarity_tests.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,7887,8192,f5823a12e8d87ce7cf67f6a54a8b1a5c0c59560d6a80449bba2711937e49f6c1
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_spectral_targets.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,2207,4096,04453929d65aa7f34af06fe1212387a77c676af1bfed3966a44067da5d1d360f
outputs/.q2-runs/run-9o2xcz3a/processed/report.html,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,198520,200704,a63ebda45e2fada4ff3bf4b0d1ab8829c690f515adf79975c28534c8ff0651f2
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_pv_zero_profile.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,1916,4096,7a6f20b526cea87d9ce91792ff164a86d257000659d39e1bae76a8759ac6d266
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_monthly_stability.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,669,4096,d8a78439c7d0cc63272be174c36d52d918f45571e68ec4e25d9121c1b1efb7d3
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_lag_correlations.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,1823,4096,ce25634e639ef10820096c84540d06fad89a3b2ab2bb6b74f23e751704d6f1e7
outputs/.q2-runs/run-9o2xcz3a/processed/full_year_monthly_stability.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,6256,8192,989f4ecaa7ed43521f618f736d55371605e4dfd397102b07554efa2de57463bd
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_summary.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,281,4096,c6534cd047bb44ee7721421a5d88732d31f9aceb31bf58085eab0497d9ac54a7
outputs/.q2-runs/run-9o2xcz3a/processed/initial_history_spectrum.csv,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,849920,851968,7a84e16b0550dd25f3c02ffaad8905ec5b52eabef4a11ae890f7b171c55ca9e2
outputs/.q2-runs/run-9o2xcz3a/processed/figures/weekday_weekend.svg,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,121196,122880,8119d0cc6cfb35187d83d70cc25ec9aff1f36e460e37a62017ef7d9a26fb233e
outputs/.q2-runs/run-9o2xcz3a/processed/figures/annual_heatmaps.svg,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,421117,421888,a1f499c5767e1821939e4c510a185ef0a2230c2a46fce90942230d28f1e55bce
outputs/.q2-runs/run-9o2xcz3a/processed/figures/timeseries_7d.png,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,386838,389120,963dd320a6b05260d1b7ca4116e8d0835c7705a8e5e2047b4dd94e783c9ba4bd
outputs/.q2-runs/run-9o2xcz3a/processed/figures/weekday_profiles.png,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,369100,372736,9d5f3b8f5f301b9431df233ca274a12c74d97f624d0743a36d296e7c3b0c09b0
outputs/.q2-runs/run-9o2xcz3a/processed/figures/spectra.png,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,378084,380928,862c3eeb985ecfa305fd1e5f677b32b1f215f985792245a84c05319c9f7c601c
outputs/.q2-runs/run-9o2xcz3a/processed/figures/monthly_profiles.svg,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,222381,225280,b6a9a9825609e6b4ab80d74a2d3d69d8cf7a343c08de1ef82dfc8a1dea053e9c
outputs/.q2-runs/run-9o2xcz3a/processed/figures/timeseries_30d.png,remove_generated_payload,outputs/.q2-runs/run-9o2xcz3a,552870,552960,166df4bd3ce480160e5741e5c02c066e0fe41a8e8af60a7fdecd632109c36697
