date,total_cost,emergency,net_mae,peak_net,initial_soc,median_cost_distance
2025-10-14,42986.402513551926,289.9056126711656,36.25586539475066,1028.4286499999998,8871.908199104257,492.66266928120604
2025-10-15,42157.34426555007,69.72118894980238,42.82481589685531,1066.9034,8849.436711286739,1321.7209172830626
2025-10-16,46269.80645032676,1165.543974913262,43.23812464720642,1033.52345,8942.778430668577,2790.7412674936277
2025-10-17,19225.459012353054,0.6346060247395258,34.44032254842174,504.2486833333333,4478.473171548059,24253.606170480078
2025-10-18,20886.204798669794,32.30414409949395,36.65721042418889,562.4966666666667,4872.920481750242,22592.860384163338
2025-10-19,47173.64108562139,954.5608044070468,40.11177060735466,1049.3363166666666,8916.127069822125,3694.5759027882596
2025-10-20,47549.57556307613,890.5738089500724,40.56319954886906,1037.9413166666666,8328.329576815795,4070.510380242995
2025-10-21,54771.70724589825,1823.9597553143565,49.99793578901659,1057.83765,8251.304086810072,11292.64206306512
2025-10-22,49356.60893321023,1038.8357276526442,36.7735135451416,1051.1055333333334,8614.596191376746,5877.543750377095
2025-10-23,44727.44264521034,138.42138650272366,33.19100803663249,1047.606,8382.991901652194,1248.3774623772115
2025-10-24,19435.431095308864,16.06739853789935,26.86738289913435,509.03313333333335,5581.166787493427,24043.634087524268
2025-10-25,21190.4202906288,2.5672254794925493,24.429586504512816,555.54,5610.277662657496,22288.64489220433
2025-10-26,46686.41236522221,3.787237456335177,21.83127272696758,1072.8432333333333,8363.3420882481,3207.3471823890795
2025-10-27,46755.83335906521,184.61036190363998,39.480823070090615,1042.5914833333331,8602.130367935488,3276.768176232079
2025-10-28,46327.43709434437,25.19916220834699,26.40496046399067,1033.8604833333334,8290.89633713985,2848.37191151124
2025-10-29,50931.43162029206,752.6387710004898,41.33930013109503,1061.4176333333332,8378.75207093661,7452.366437458928
2025-10-30,45525.28215382324,50.17965949360109,25.978378940112805,1055.6005166666666,8200.263898233385,2046.2169709901063
2025-10-31,19925.779553761495,0.0,38.86724698998636,493.39666666666665,5940.9089866979,23553.285629071637
2025-11-01,21673.426805333012,37.1057525150718,27.05595314357094,567.7449999999999,6124.765578776175,21805.63837750012
2025-11-02,47716.553362877676,7.016007015954889,27.629835877194648,1039.6920666666665,8815.264176656241,4237.488180044544
2025-11-03,48670.405323651496,19.233277645500166,30.086928986093287,1032.8959666666665,8145.49592460661,5191.340140818364
2025-11-04,48977.031799633325,8.40970745844745,27.081044762464284,1064.6792,8334.912660697582,5497.966616800193
2025-11-05,49327.27590311104,0.0,23.58165552522602,1028.8,8108.273759694537,5848.210720277908
2025-11-06,50348.01257703095,559.34469299756,38.54963321371469,1058.2041333333332,8708.399244640466,6868.947394197821
2025-11-07,20651.497623052845,2.1421728542862297,39.41253158976945,491.60833333333335,5859.475756930576,22827.567559780287
2025-11-08,21164.395673725743,5.883659818296053,22.67878595638917,563.5316666666666,6476.0464772478745,22314.66950910739
2025-11-09,50082.33214486751,21.183371908979233,29.225192352849675,1052.0769666666665,8700.007359518226,6603.26696203438
2025-11-10,50851.25477624472,55.61467685194329,39.24858805502207,1056.4210833333332,8235.508579866564,7372.189593411589
2025-11-11,51224.939153515064,12.771520064991439,22.87093614398352,1028.9703,8252.824616051374,7745.873970681932
2025-11-12,50988.211164154105,2.7884711181201105,24.14877759452009,1045.51015,8452.008177754882,7509.145981320973
2025-11-13,50983.25684436326,46.8983477604574,32.99599894182438,1071.9488833333335,8337.83220038582,7504.191661530131
2025-11-14,21537.114102862753,24.254249338142245,25.713989240557197,484.82158333333336,7177.170736080792,21941.95107997038
2025-11-15,21877.560359782183,4.280834525270393,26.538208338628394,543.8666666666666,7255.563888742261,21601.50482305095
2025-11-16,52049.22958889593,60.37461136177953,28.790163275433112,1045.5349666666666,8581.291368527562,8570.164406062795
2025-11-17,52718.81517930541,88.82298731886154,26.851366376799895,1048.7504833333332,8404.583883571311,9239.749996472281
2025-11-18,52640.552097993575,45.72299402359185,29.916757871347027,1029.3392999999999,8714.696092218728,9161.486915160443
2025-11-19,52776.86431935283,23.415793255512654,23.62816405083405,1048.0065666666667,8505.32046687137,9297.799136519701
2025-11-20,54576.483239600704,74.43944757967529,31.422122669617792,1054.8557833333332,8326.601523775984,11097.418056767572
2025-11-21,22644.34157675041,34.836611624582474,25.22053516122345,495.84666666666664,8481.986113310977,20834.723606082724
2025-11-22,22049.037949121215,45.337390819414736,24.587130362273747,552.3616666666667,9219.982671840115,21430.027233711917
2025-11-23,53809.28312919985,22.75996035737854,32.86576340543337,1046.2273333333333,8536.070121615116,10330.21794636672
2025-11-24,53827.11451585783,32.83263588011147,33.846320478291304,1059.0744,8606.832691576506,10348.049333024697
2025-11-25,53893.26011859956,46.916813744084756,22.16185465139905,1050.6744833333332,8279.964196285266,10414.194935766427
2025-11-26,54398.179759060986,12.676795298477828,23.653831444760645,1016.3478333333334,8377.44321325378,10919.114576227854
2025-11-27,55420.776238519495,64.61986643884075,25.261015111547092,1063.3272166666666,8806.290254501773,11941.711055686363
2025-11-28,22243.631401802628,0.0,26.09363793569703,511.01249999999993,8587.276584690233,21235.433781030504
2025-11-29,22408.78671486617,78.78321829388653,39.29738743196464,575.8683333333333,8595.43986589859,21070.27846796696
2025-11-30,55685.81660211931,27.757983414931378,27.887618699403802,1044.6573666666666,8696.725758997873,12206.751419286178
2025-12-01,74982.90655038148,4401.832877874903,58.75981728003593,1046.1220833333332,8499.188043439917,31503.841367548346
2025-12-02,71848.04287291567,2842.4222854799477,52.52337017828116,1042.695,8375.451650375466,28368.977690082538
2025-12-03,63240.76536231434,1081.575781970689,40.23036012012207,1041.8664833333332,8455.2730588144,19761.70017948121
2025-12-04,67338.09668196717,1611.8899619305946,35.58506067267646,1063.5103833333333,8131.996305945123,23859.031499134042
2025-12-05,29302.354815822047,867.6413027278902,39.30746553559403,665.5749999999999,8588.696527041311,14176.710367011085
2025-12-06,29860.512875006087,975.9799464209507,45.198475142948254,655.6695833333333,8504.836279557607,13618.552307827045
2025-12-07,62718.55570376486,325.03704653754903,38.28185362098167,1077.2946499999998,8771.488738428074,19239.49052093173
2025-12-08,65919.80751966892,0.0,25.96591279916589,1042.0874999999999,8383.718629093906,22440.742336835785
2025-12-09,65051.75136629241,7.260591371116572,31.836378069661446,1073.1910333333333,8947.533829317541,21572.68618345928
2025-12-10,65560.5658917272,11.537668803597292,26.22157299183326,1052.7140666666664,8782.923976151926,22081.500708894062
2025-12-11,64916.79499922615,0.0,31.251166044674,1054.7148666666667,8880.972410632252,21437.729816393017
2025-12-12,29810.265871411713,0.0,33.27316412193813,625.3124499999999,8460.07927289519,13668.799311421419
2025-12-13,30696.98463439242,0.0,28.385100325809088,633.905,8703.142698674581,12782.080548440714
2025-12-14,66468.14657561155,29.191316502705888,24.410125443072204,1057.7831833333332,8764.955259898781,22989.08139277842
2025-12-15,67427.25322941804,30.106467702971184,25.834580884124783,1086.9876666666667,8610.819723380957,23948.18804658491
2025-12-16,66572.31265006257,161.7091486466197,23.142043491812125,1071.0308,8655.129334288471,23093.247467229434
2025-12-17,66805.72699156102,10.077197068415778,31.200046939282995,1063.7946333333332,8686.853227134927,23326.66180872789
2025-12-18,65585.81285119224,0.0,38.45231345189132,1048.2651166666665,8887.080883089995,22106.74766835911
2025-12-19,30592.080313282513,13.44846423680504,28.697565771960733,626.0969499999999,8533.569987802714,12886.984869550619
2025-12-20,30957.742210934797,0.0,28.411844345260697,619.5816666666666,8460.242065341885,12521.322971898335
2025-12-21,67637.23719838646,0.0,30.149339395609033,1056.4616666666666,8646.30101083932,24158.172015553326
2025-12-22,66705.90036564003,5.215649668012396,27.61389355337644,1054.1037999999999,8950.960763286663,23226.8351828069
2025-12-23,68384.08496936169,0.0,28.57539096458119,1084.1687666666667,8555.301694271562,24905.01978652856
2025-12-24,66391.03617308234,17.694584793881234,28.689873660587995,1063.5216666666665,8981.34263871143,22911.970990249203
2025-12-25,64997.98451644363,0.0,27.43854407327409,1050.4786666666666,8667.907292851163,21518.919333610495
2025-12-26,29903.828390516628,0.0,26.825324833999762,651.6783333333333,8306.36447315148,13575.236792316504
2025-12-27,29891.20601402415,0.0,27.43006169154578,648.7416666666666,8945.13665691772,13587.859168808984
2025-12-28,65342.058149206605,15.43840697963994,31.33735073657785,1086.7249666666667,8460.12293981843,21862.992966373473
2025-12-29,65676.46404925933,53.10789294537048,25.478035629852048,1055.1716666666666,8898.661546295994,22197.3988664262
2025-12-30,63555.72457410528,7.469074398884565,28.243092975171212,1048.0230833333333,8367.853840248648,20076.65939127215
2025-12-31,62489.03295065922,103.89197140396182,24.59720893521122,1041.0886666666665,9081.703051434908,19009.967767826085
