date,path,n,absolute_error_sum_kw,squared_error_sum_kw2,econ_loss_sum
2025-09-15,direct_net_week,144,57378.348600000012,48199551.522122949,10504.783527265003
2025-09-15,separate_strong_baselines,144,37589.996500000008,19124724.770601191,7546.4091557383344
2025-09-16,direct_net_week,144,49542.396299999993,38054555.849921353,10010.340461863332
2025-09-16,separate_strong_baselines,144,34591.580142857136,18139996.712657519,7056.5024179190459
2025-09-17,direct_net_week,144,35696.129899999993,19874347.770631403,6852.7587657866679
2025-09-17,separate_strong_baselines,144,35002.423271428568,16706170.221928017,7519.5566891449998
2025-09-18,direct_net_week,144,44380.710200000001,32842606.925716378,9603.3221096583293
2025-09-18,separate_strong_baselines,144,29365.725942857145,11622421.670528665,6525.0229491388054
2025-09-19,direct_net_week,144,43693.773100000006,21715471.018426947,6275.0209003466662
2025-09-19,separate_strong_baselines,144,39759.958299999984,20176324.483952973,5586.0511878033303
2025-09-20,direct_net_week,144,59811.542299999994,51331068.639279351,6746.9392952449998
2025-09-20,separate_strong_baselines,144,38552.087885714289,18937054.924772907,6702.8812517599999
2025-09-21,direct_net_week,144,38692.585800000001,18878781.503750741,6954.0673880849981
2025-09-21,separate_strong_baselines,144,36808.904257142858,17910923.003758088,6653.3118084540492
2025-09-22,direct_net_week,144,48214.638300000006,38213943.39579013,8890.5380579466655
2025-09-22,separate_strong_baselines,144,28847.07922857142,9296263.1605629437,8071.3664445118984
2025-09-23,direct_net_week,144,43218.087400000004,23924137.845980823,12174.264035430002
2025-09-23,separate_strong_baselines,144,33865.826128571425,14046556.690871963,9007.7458773678591
2025-09-24,direct_net_week,144,34351.406399999993,16737603.670231996,7801.8722014883333
2025-09-24,separate_strong_baselines,144,30014.804571428576,10445423.196219139,7617.6649233516655
2025-09-25,direct_net_week,144,40290.077299999997,18132167.33236843,10969.525546071667
2025-09-25,separate_strong_baselines,144,33247.416471428558,11350713.143413287,8632.4281516609517
2025-09-26,direct_net_week,144,30794.8681,13082287.93138765,4238.084320021665
2025-09-26,separate_strong_baselines,144,34605.293842857143,17723985.57442335,3664.9781940490448
2025-09-27,direct_net_week,144,53004.994300000006,36603303.474315591,8699.1841195383331
2025-09-27,separate_strong_baselines,144,45280.326857142856,23570511.21040716,8193.7820427540446
2025-09-28,direct_net_week,144,50915.634700000002,33508705.820844054,15731.81624207833
2025-09-28,separate_strong_baselines,144,33832.792914285717,12914459.535453405,8829.4779661723805
2025-09-29,direct_net_week,144,34258.196700000015,12754680.241404079,10039.517505745007
2025-09-29,separate_strong_baselines,144,28694.390800000008,8761018.0972094629,7080.2780085052409
2025-09-30,direct_net_week,144,35448.172299999998,15765938.347236089,12150.001511315
2025-09-30,separate_strong_baselines,144,35558.181185714275,15182961.316417476,10730.792098906668
2025-10-01,direct_net_week,144,75383.198800000013,83561488.865861118,6055.4349892616665
2025-10-01,separate_strong_baselines,144,83048.490271428571,95712474.447066009,6109.6566064290473
2025-10-02,direct_net_week,144,60317.5265,41717143.976403639,6493.6373161833308
2025-10-02,separate_strong_baselines,144,64623.706542857137,46820910.742071129,6182.8220482323813
2025-10-03,direct_net_week,144,65777.917400000006,57198940.909825474,4239.9694227866657
2025-10-03,separate_strong_baselines,144,45790.447457142865,23863686.08167018,3972.8846447561891
2025-10-04,direct_net_week,144,52563.753700000001,32544655.564612944,5304.3743215283321
2025-10-04,separate_strong_baselines,144,36783.860385714266,14157355.836700598,4936.5866418761889
2025-10-05,direct_net_week,144,58915.036199999995,43638687.548376426,5491.1706885116664
2025-10-05,separate_strong_baselines,144,37022.854014285709,15063594.189877283,5110.7701840295231
2025-10-06,direct_net_week,144,38940.319100000008,16869705.758137435,5007.0021817316665
2025-10-06,separate_strong_baselines,144,33207.38979999999,13282494.697572302,4990.4266198397618
2025-10-07,direct_net_week,144,52551.97280000001,31867501.144781545,6121.5121279083332
2025-10-07,separate_strong_baselines,144,40539.310828571419,16681986.95329646,7902.071565640711
2025-10-08,direct_net_week,144,57351.708800000008,55605964.123853371,10144.565416141668
2025-10-08,separate_strong_baselines,144,29715.391785714291,12546861.741071209,6663.1758666280975
2025-10-09,direct_net_week,144,32947.338599999995,14702913.002173476,11071.515700043332
2025-10-09,separate_strong_baselines,144,26381.937714285708,8927895.4167337492,6850.7643851719004
2025-10-10,direct_net_week,144,35429.392300000007,16100344.824811772,7238.5957194333332
2025-10-10,separate_strong_baselines,144,34270.367142857147,17393791.275697231,5665.7053463545235
2025-10-11,direct_net_week,144,29770.018899999995,11034477.752740111,4832.2389297049995
2025-10-11,separate_strong_baselines,144,30180.167000000001,12683789.359886857,4476.9174822773803
2025-10-12,direct_net_week,144,37759.623900000006,17711234.676753111,8884.4643609450013
2025-10-12,separate_strong_baselines,144,30348.042257142857,11558302.799897026,5471.8253413223811
2025-10-13,direct_net_week,144,25185.433099999998,8438386.3089546897,5858.5565090433311
2025-10-13,separate_strong_baselines,144,23988.628357142858,9130515.3255501185,4462.3954270566664
2025-10-14,direct_net_week,144,28107.909699999997,9537420.3706733733,9798.2255289933346
2025-10-14,separate_strong_baselines,144,31470.386899999998,11695376.058181269,10212.654927160713
2025-10-15,direct_net_week,144,40427.801900000006,27418938.655740954,10038.186987355002
2025-10-15,separate_strong_baselines,144,35373.408714285717,21861823.859196,6967.6287233245257
2025-10-16,direct_net_week,144,52311.681000000004,47235113.698348761,15450.945298909999
2025-10-16,separate_strong_baselines,144,37440.065957142862,23108819.119507361,12367.880609052621
2025-10-17,direct_net_week,144,52381.545199999993,52420551.101376712,4161.9939566649991
2025-10-17,separate_strong_baselines,144,26828.808371428575,9859878.0885260459,3495.4461389173812
2025-10-18,direct_net_week,144,37887.176699999996,19690192.261918969,4844.7814512966661
2025-10-18,separate_strong_baselines,144,29421.843657142854,10130786.94294453,4031.4119631138083
2025-10-19,direct_net_week,144,45287.653299999991,32408294.669982448,16631.403555819994
2025-10-19,separate_strong_baselines,144,31207.075099999984,13496952.352746345,11281.728729628561
2025-10-20,direct_net_week,144,53634.130599999997,42387016.03627257,15080.516988604999
2025-10-20,separate_strong_baselines,144,30378.989671428575,13873463.12576618,9380.0619706426187
2025-10-21,direct_net_week,144,44800.530400000003,32605440.753148329,9782.2687594816634
2025-10-21,separate_strong_baselines,144,33759.932885714283,16144767.260729084,8125.8917142071423
2025-10-22,direct_net_week,144,40381.207899999994,25262547.280795299,15359.053275651664
2025-10-22,separate_strong_baselines,144,35155.823714285711,19748577.748280369,12480.607039952381
2025-10-23,direct_net_week,144,27983.157900000006,10239347.738881547,6980.9230683850019
2025-10-23,separate_strong_baselines,144,26360.978928571425,9227223.7903965171,6067.8099779078593
2025-10-24,direct_net_week,144,31254.445199999995,11703101.62469562,7931.7669678899983
2025-10-24,separate_strong_baselines,144,26976.853657142856,7517634.3262696788,6413.9458340864276
2025-10-25,direct_net_week,144,35219.448400000001,19303545.761098482,5758.1579404033337
2025-10-25,separate_strong_baselines,144,23791.456971428575,6954292.1620998299,4725.9855473209536
2025-10-26,direct_net_week,144,31168.378700000005,12970259.324886676,6772.1367205800016
2025-10-26,separate_strong_baselines,144,21960.436942857144,5774765.8144678548,4178.4778896961898
2025-10-27,direct_net_week,144,39320.533800000005,24304078.850789238,9782.457171475
2025-10-27,separate_strong_baselines,144,34528.053285714275,20137696.880042579,7594.9130956261888
2025-10-28,direct_net_week,144,33356.6463,14837817.234106332,8227.8409805500014
2025-10-28,separate_strong_baselines,144,25338.399285714288,8127066.9033253118,6637.2958483923812
2025-10-29,direct_net_week,144,35001.899000000005,18126957.013447843,9644.4762803483354
2025-10-29,separate_strong_baselines,144,38741.20352857143,23081330.191773575,10864.062677771904
2025-10-30,direct_net_week,144,31631.526899999997,11662749.724842489,8958.2299770783284
2025-10-30,separate_strong_baselines,144,25649.829799999992,7638387.6770484056,6725.013499724042
2025-10-31,direct_net_week,144,43910.06749999999,27755610.087689094,4859.667841006667
2025-10-31,separate_strong_baselines,144,35483.604799999986,17407565.340606928,4340.3522025561888
2025-11-01,direct_net_week,144,33687.6034,13386065.699161982,5986.0503376566667
2025-11-01,separate_strong_baselines,144,26190.646814285716,7710900.4110187059,4466.8042960564289
2025-11-02,direct_net_week,144,35431.403099999996,15025327.198068228,13855.991384613335
2025-11-02,separate_strong_baselines,144,25793.150700000006,8227106.939101385,8692.8091776733345
2025-11-03,direct_net_week,144,48577.950499999992,53816749.430490226,8397.9605613216627
2025-11-03,separate_strong_baselines,144,29006.578242857137,12297325.881023081,5618.3232227269018
2025-11-04,direct_net_week,144,32013.509800000007,15089477.902602345,8282.5584660216664
2025-11-04,separate_strong_baselines,144,27288.242557142868,9313554.1829300039,6533.6728785235737
2025-11-05,direct_net_week,144,26358.161200000002,8282824.1221163189,7428.6481189083361
2025-11-05,separate_strong_baselines,144,23816.127057142861,6394943.8343558162,7303.2058203059551
2025-11-06,direct_net_week,144,49908.208199999994,42297245.76193402,14890.929399273333
2025-11-06,separate_strong_baselines,144,36568.011314285708,18815176.256691847,13067.53454946214
2025-11-07,direct_net_week,144,43799.604500000001,24414001.442313097,6935.4485099333342
2025-11-07,separate_strong_baselines,144,35629.687600000005,16586534.445349187,6298.7795037699998
2025-11-08,direct_net_week,144,28394.396800000002,11043509.466093259,4505.8582559566685
2025-11-08,separate_strong_baselines,144,21049.163528571429,5362895.8025098676,3892.5968502652386
2025-11-09,direct_net_week,144,30751.033300000003,13594602.162803613,9810.6069751383366
2025-11-09,separate_strong_baselines,144,27037.012857142865,10425926.703834698,8763.7381406964323
2025-11-10,direct_net_week,144,36310.7595,15926077.186248064,15710.685220686668
2025-11-10,separate_strong_baselines,144,35375.616542857148,14702493.124203462,12582.828848669287
2025-11-11,direct_net_week,144,35116.161799999994,17138053.752291977,12300.053195098328
2025-11-11,separate_strong_baselines,144,23622.46475714285,6213333.2647943525,8055.5027895711855
2025-11-12,direct_net_week,144,29031.121299999992,10821999.234297644,9753.3586426966631
2025-11-12,separate_strong_baselines,144,23263.672628571425,6485106.743155119,7246.7567991195247
2025-11-13,direct_net_week,144,39729.54819999999,20192013.089247633,12440.313078903329
2025-11-13,separate_strong_baselines,144,32112.741699999995,13514380.015091399,9462.3961428726143
2025-11-14,direct_net_week,144,47323.7857,34687007.584436715,5970.7252647549994
2025-11-14,separate_strong_baselines,144,28246.715942857139,9604049.3752338514,4294.2524888321423
2025-11-15,direct_net_week,144,36253.099300000002,17335775.269258291,6910.1289137966687
2025-11-15,separate_strong_baselines,144,24354.202414285708,7215691.9226359166,5101.7941464202395
2025-11-16,direct_net_week,144,33614.655999999988,17436045.86082558,12465.41677033333
2025-11-16,separate_strong_baselines,144,29067.606985714283,12344501.636467256,9701.5377187238082
2025-11-17,direct_net_week,144,26325.440999999999,9505303.2463676613,6312.6519387149983
2025-11-17,separate_strong_baselines,144,24263.022114285715,6647982.7759830095,6454.8551802390448
2025-11-18,direct_net_week,144,36541.403200000001,19146452.317896362,10233.750105974999
2025-11-18,separate_strong_baselines,144,28559.574028571427,11224956.72938188,7737.0830792054749
2025-11-19,direct_net_week,144,33999.133699999998,15299634.143621925,12113.292041574998
2025-11-19,separate_strong_baselines,144,25122.148400000002,7971121.3501140233,10461.693230824525
2025-11-20,direct_net_week,144,26745.751099999994,8503090.8047744483,10743.956760634997
2025-11-20,separate_strong_baselines,144,25224.457999999999,7463001.1539970459,7901.5503512190498
2025-11-21,direct_net_week,144,22780.139800000004,5664063.9654691815,5394.5219035499995
2025-11-21,separate_strong_baselines,144,22417.311185714287,5618518.0315754022,4795.9039134419036
2025-11-22,direct_net_week,144,24287.596799999999,7359333.7418518001,5148.9654009416654
2025-11-22,separate_strong_baselines,144,20249.437385714293,4738080.9752497664,4684.0260124854758
2025-11-23,direct_net_week,144,25264.694400000008,8005377.3448043028,8419.2206494816674
2025-11-23,separate_strong_baselines,144,29817.799385714294,11451549.846060487,9576.380049300953
2025-11-24,direct_net_week,144,28353.152400000006,9902466.2199502029,9351.46356817167
2025-11-24,separate_strong_baselines,144,25063.938871428574,7441336.0644461121,7711.775767958813
2025-11-25,direct_net_week,144,29433.820200000002,11812326.543261379,10598.652910608333
2025-11-25,separate_strong_baselines,144,21849.679628571423,6058550.8277128991,7534.1896251064263
2025-11-26,direct_net_week,144,27989.2929,10213957.53903253,7678.3595905299981
2025-11-26,separate_strong_baselines,144,25958.860357142861,7519751.4923942769,8244.6943726442842
2025-11-27,direct_net_week,144,25511.614799999999,7406803.4338119384,8483.8549398600007
2025-11-27,separate_strong_baselines,144,22887.08175714286,5659043.04550994,7308.2816100399996
2025-11-28,direct_net_week,144,30051.223699999995,11786188.755668871,6591.2729087399985
2025-11-28,separate_strong_baselines,144,25762.244900000002,7314950.0681487191,5967.7201274361905
2025-11-29,direct_net_week,144,42582.7955,30584075.262603033,5327.6063240583326
2025-11-29,separate_strong_baselines,144,41109.029800000004,27015234.871983439,4843.0052681111902
2025-11-30,direct_net_week,144,44543.922999999995,34202079.49124027,15411.11356141666
2025-11-30,separate_strong_baselines,144,34489.759014285708,14582395.190997487,13825.059365155234
2025-12-01,direct_net_week,144,77541.139399999985,71329694.070141792,35285.75378835333
2025-12-01,separate_strong_baselines,144,58521.170642857142,36465173.57270579,28491.86217916738
2025-12-02,direct_net_week,144,77285.262300000002,66974816.224926971,37696.598114984998
2025-12-02,separate_strong_baselines,144,67568.366957142862,50684300.6437141,34259.73054403119
2025-12-03,direct_net_week,144,65346.929300000011,47684235.244932719,30261.72759932834
2025-12-03,separate_strong_baselines,144,55115.646728571432,34311778.959711067,25027.842627312144
2025-12-04,direct_net_week,144,67692.8033,54388926.507220253,32454.046989415001
2025-12-04,separate_strong_baselines,144,52502.76074285715,30592945.806987602,25592.562991557861
2025-12-05,direct_net_week,144,66751.654600000009,49926015.64653042,17645.667642068332
2025-12-05,separate_strong_baselines,144,49546.273871428573,25922966.269479491,15884.571815278332
2025-12-06,direct_net_week,144,58085.326499999996,37453574.659881711,18968.782225620002
2025-12-06,separate_strong_baselines,144,59500.593871428573,40333058.368118778,17786.172614585714
2025-12-07,direct_net_week,144,48142.535400000001,23640351.962654822,23293.468201466669
2025-12-07,separate_strong_baselines,144,46546.800442857144,21760917.106025573,21553.221219775711
2025-12-08,direct_net_week,144,29585.394099999998,12143433.70864255,10075.189675645001
2025-12-08,separate_strong_baselines,144,25458.734571428562,7536486.8897547554,8061.3561083954755
2025-12-09,direct_net_week,144,29523.427299999996,13338605.224860229,8563.0920490850003
2025-12-09,separate_strong_baselines,144,24791.633257142854,7312702.6889830688,7342.3567587849984
2025-12-10,direct_net_week,144,25334.009799999993,9136391.2985575385,9500.1896466583294
2025-12-10,separate_strong_baselines,144,24951.418914285707,7374154.1497962652,9099.9006969349939
2025-12-11,direct_net_week,144,25831.332500000004,8529987.1342426334,6857.8465453433382
2025-12-11,separate_strong_baselines,144,26494.03300000001,8283550.3907146715,5587.0347248100052
2025-12-12,direct_net_week,144,37472.030599999998,20632572.290782679,6148.2993778233322
2025-12-12,separate_strong_baselines,144,30918.275185714294,12277755.824752267,5756.1218136999996
2025-12-13,direct_net_week,144,30042.535799999998,11308674.265236998,5535.2799379733333
2025-12-13,separate_strong_baselines,144,26105.713557142859,7379813.9576569209,5944.1945635030952
2025-12-14,direct_net_week,144,25109.652499999997,8259580.6724670911,9574.824103113333
2025-12-14,separate_strong_baselines,144,20896.877571428573,5577879.8201306602,7253.6757682514317
2025-12-15,direct_net_week,144,27581.890500000001,9870086.5291069876,10698.087523501665
2025-12-15,separate_strong_baselines,144,22372.769685714287,6386099.5162225151,8355.5778733261941
2025-12-16,direct_net_week,144,32252.731400000008,17593843.504423644,11325.850875738335
2025-12-16,separate_strong_baselines,144,21656.445300000007,5859638.049427513,7293.4077002938111
2025-12-17,direct_net_week,144,24895.892999999996,6465454.8027107771,8179.292399733331
2025-12-17,separate_strong_baselines,144,21539.162271428566,4940177.2490760833,6416.6117402021409
2025-12-18,direct_net_week,144,27767.436000000005,10386063.987165302,10370.560098018335
2025-12-18,separate_strong_baselines,144,28072.815142857151,11360527.283844432,7412.766405216672
2025-12-19,direct_net_week,144,29559.640499999998,11363847.555412808,6260.8618879700007
2025-12-19,separate_strong_baselines,144,26789.91407142856,8369948.4608789859,6365.4874477592839
2025-12-20,direct_net_week,144,26006.178600000003,8300925.6561557595,6202.46477228
2025-12-20,separate_strong_baselines,144,22347.947999999997,5834168.3089155126,5953.8232872526169
2025-12-21,direct_net_week,144,24501.549799999997,7598215.6087451428,7536.7719058783332
2025-12-21,separate_strong_baselines,144,25909.314871428571,8804443.6068522055,7891.0688171823813
2025-12-22,direct_net_week,144,25783.870100000004,8160373.8131061736,7782.1331213133344
2025-12-22,separate_strong_baselines,144,20785.715985714287,4752934.210949,7208.3212548361889
2025-12-23,direct_net_week,144,25397.4552,8834962.3195528816,5571.2343016949999
2025-12-23,separate_strong_baselines,144,19631.76152857142,5024050.6506721182,4276.7652539111896
2025-12-24,direct_net_week,144,25276.383699999998,7996309.5232302677,8186.985812746665
2025-12-24,separate_strong_baselines,144,23757.927214285708,6628494.9059688393,7417.5800949199975
2025-12-25,direct_net_week,144,31956.43,14383548.667668499,9067.4356445466656
2025-12-25,separate_strong_baselines,144,26651.906342857139,8011457.9428131133,7325.951824247617
2025-12-26,direct_net_week,144,21925.575399999998,6615759.6366847791,4396.4178456433347
2025-12-26,separate_strong_baselines,144,24023.32365714285,7737829.6409502365,4856.6483646373799
2025-12-27,direct_net_week,144,28834.502100000002,9194193.225970149,4928.8663841499992
2025-12-27,separate_strong_baselines,144,25439.843085714288,6622886.3762588874,5122.5797511459505
2025-12-28,direct_net_week,144,31979.179500000006,13862705.869260972,7554.2531224833347
2025-12-28,separate_strong_baselines,144,29903.70457142857,9939087.6006524917,7405.0992456830936
2025-12-29,direct_net_week,144,24602.179899999996,6619658.1203176295,5813.0484889399986
2025-12-29,separate_strong_baselines,144,24698.72748571428,6703024.9419664415,5892.7173592709505
2025-12-30,direct_net_week,144,25965.83839999999,9172172.3373744525,7215.8009111899992
2025-12-30,separate_strong_baselines,144,26857.79948571428,11215451.178233817,6574.0248521169024
2025-12-31,direct_net_week,144,28751.037699999997,10664924.22540707,9237.5642758066642
2025-12-31,separate_strong_baselines,144,25165.511342857146,7300167.9707836853,8760.6170234950005
