date,execution_budget,K,M,S,selected,status,reliable,objective_yuan,lower_bound_yuan,gap,seconds,continuous_before,binary_before,constraints_before,continuous_after,binary_after,constraints_after,solver,version,audit_file
2025-03-30,original,3,26,26,False,timelimit,False,111565.55123566797,110389.75368910719,0.01065132865385492,120.03618400000001,147312,78624,314496,137678,68756,280348,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-03-30.json
2025-03-31,original,1,28,28,False,gaplimit,True,38195.376313249777,37950.409842696703,0.0064549097511318746,21.536245999999998,52848,28224,112896,49404,24472,100240,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-03-31.json
2025-03-31,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,75719.92661580797,74970.267592854812,0.0099994177294974104,4.2814857910016144,101952,54432,217728,95253,47436,193701,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-03-31.json
2025-03-31,original,3,26,26,False,timelimit,False,112729.13947309642,111604.04040595227,0.010081167877539926,120.03807,147312,78624,314496,137534,68560,279714,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-03-31.json
2025-04-01,original,1,28,28,True,gaplimit,True,34651.669421587088,34484.7039638551,0.0048417251285379319,30.600883,52848,28224,112896,49376,24500,100282,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-01.json
2025-04-01,original,2,27,27,False,timelimit,False,71715.899260322403,70931.210707400023,0.01106266966398356,120.005244,101952,54432,217728,95173,47410,193556,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-01.json
2025-04-01,original,3,26,26,False,timelimit,False,108728.42121330134,107531.19414373268,0.01113376522135869,120.041788,147312,78624,314496,137494,68572,279704,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-01.json
2025-04-02,original,1,28,28,False,gaplimit,True,37966.477658382595,37726.224272654341,0.0063683390098065191,38.094878999999999,52848,28224,112896,49352,24420,100058,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-02.json
2025-04-02,original,2,27,27,False,timelimit,False,75474.119976183065,74604.176738037611,0.011660784639446401,120.027824,101952,54432,217728,95229,47412,193617,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-02.json
2025-04-02,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,89684.504738152231,88799.094576414849,0.0099709368204813631,3.9023302500027057,147312,78624,314496,135478,66176,272026,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-02.json
2025-04-03,original,1,28,28,False,gaplimit,True,35440.813065244387,35185.590895593094,0.0072535990772080311,39.674002999999999,52848,28224,112896,49480,24604,100646,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-03.json
2025-04-03,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,49771.736925004334,49279.028719350354,0.0099983343515151098,3.4479230830002052,101952,54432,217728,93141,45152,186105,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-03.json
2025-04-03,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,64067.746930490735,63444.903128762475,0.0098170817672175933,3.4167886249997537,147312,78624,314496,133458,64138,264981,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-03.json
2025-04-04,original,1,28,28,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,13720.111527153411,13656.64785832977,0.0046470897896756817,0.98328695900272578,52848,28224,112896,47128,21956,91956,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-04.json
2025-04-04,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,28295.612456033552,28127.718148854437,0.0059689984907628354,1.9745671249984298,101952,54432,217728,90885,42625,177789,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-04.json
2025-04-04,original,3,26,26,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,66513.055106576721,65855.265928823079,0.0099884066744880574,3.4723319579970848,147312,78624,314496,133610,64200,265365,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-04.json
2025-04-05,original,1,28,28,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,13381.421575461431,13302.567475689073,0.0059277353726238432,1.0060384169992176,52848,28224,112896,47072,21902,91763,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-05.json
2025-04-05,original,2,27,27,True,gaplimit,True,51211.944981851157,50853.775086620706,0.0070431328769667411,105.250574,101952,54432,217728,93133,45095,185990,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-05.json
2025-04-05,original,3,26,26,False,timelimit,False,89056.808314226437,88064.554394640843,0.011267347304558403,120.03804,147312,78624,314496,135706,66522,273040,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-05.json
2025-04-06,original,1,28,28,True,gaplimit,True,34577.480615337547,34324.921762289014,0.0073578857600195913,42.788719,52848,28224,112896,49532,24656,100828,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-06.json
2025-04-06,original,2,27,27,False,timelimit,False,72649.735361985644,71826.793919097108,0.011457304412270785,120.021996,101952,54432,217728,95565,47802,194928,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-06.json
2025-04-06,original,3,26,26,False,timelimit,False,110886.58716707837,109596.25801694443,0.01177347815957773,120.03581,147312,78624,314496,138110,69188,281860,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-06.json
2025-04-07,original,1,28,28,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,37943.685232438198,37568.060716852349,0.009998506934305245,1.3432324159985001,52848,28224,112896,49508,24576,100604,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-07.json
2025-04-07,original,2,27,27,False,timelimit,False,75951.90733681967,75114.281434150282,0.011151353466699956,120.026505,101952,54432,217728,95521,47704,194639,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-07.json
2025-04-07,original,3,26,26,False,timelimit,False,113833.1979981359,112511.32803672613,0.011748772185661912,120.036687,147312,78624,314496,137970,68996,281240,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-07.json
2025-04-08,original,1,28,28,True,gaplimit,True,37820.049108596351,37559.872101313762,0.0069269939626202537,34.758226999999998,52848,28224,112896,49428,24496,100324,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-08.json
2025-04-08,original,2,27,27,False,timelimit,False,75426.442868453625,74476.839768911013,0.012750314090784046,120.003198,101952,54432,217728,95349,47532,194037,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-08.json
2025-04-08,original,3,26,26,False,timelimit,False,112526.24602835844,111075.72030527824,0.013058890989800464,120.045946,147312,78624,314496,137730,68756,280400,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-08.json
2025-04-09,original,1,28,28,True,gaplimit,True,37659.649791804055,37396.832566381388,0.0070277937297537653,33.414316999999997,52848,28224,112896,49316,24440,100016,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-09.json
2025-04-09,original,2,27,27,False,timelimit,False,74648.212854455225,73686.322131809167,0.013053857144958868,120.005816,101952,54432,217728,95175,47412,193509,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-09.json
2025-04-09,original,3,26,26,False,timelimit,False,88605.165882592351,87629.25164070935,0.011136854687340813,120.03681,147312,78624,314496,135250,65890,271141,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-09.json
2025-04-10,original,1,28,28,False,gaplimit,True,37594.269442215264,37353.925632998405,0.0064342316140539374,40.909264999999998,52848,28224,112896,49332,24456,100072,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-10.json
2025-04-10,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,51400.657519054905,50891.847638919375,0.0099978661365483466,2.734847791998618,101952,54432,217728,92839,44754,184850,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-10.json
2025-04-10,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,65416.853684947171,64778.129606345115,0.0098601809358121947,2.9523033330006001,147312,78624,314496,133018,63488,263074,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-10.json
2025-04-11,original,1,28,28,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,13226.477663513555,13150.649154669871,0.0057661418802855855,0.99844220799786854,52848,28224,112896,46940,21642,91095,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-11.json
2025-04-11,original,2,27,27,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,27231.940070685403,27076.456930357501,0.0057423739275716717,1.789729707998049,101952,54432,217728,90553,42064,176270,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-11.json
2025-04-11,original,3,26,26,False,timelimit,False,64262.242334282571,63460.389711099939,0.01263548217767058,120.035313,147312,78624,314496,133130,63500,263342,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-11.json
2025-04-12,original,1,28,28,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,13151.561326022649,13075.030626379879,0.0058531946753809707,1.016565082998568,52848,28224,112896,46868,21566,90837,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-12.json
2025-04-12,original,2,27,27,True,gaplimit,True,49869.113193806486,49455.944645936557,0.0083542747151605819,104.72540100000001,101952,54432,217728,92841,44678,184767,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-12.json
2025-04-12,original,3,26,26,False,timelimit,False,86373.250352751056,84969.028590016111,0.016526277704202706,120.03735500000001,147312,78624,314496,135318,66016,271492,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-12.json
2025-04-13,original_budget_failed,1,28,28,False,timelimit,False,33134.163883108413,32727.103233757691,0.012438028701875544,120.00169699999999,52848,28224,112896,49328,24452,100114,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json
2025-04-13,original_budget_failed,2,27,27,False,timelimit,False,69683.420451130471,68321.471565976419,0.019934419647838677,120.025401,101952,54432,217728,95213,47450,193696,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json
2025-04-13,original_budget_failed,3,26,26,False,timelimit,False,106426.66638074443,104459.77259667061,0.018829198409881582,120.04250399999999,147312,78624,314496,137650,68728,280250,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json
2025-04-13,supplemental,1,28,28,False,Time limit reached,False,33127.642797349195,32795.97604256792,0.010113031987545823,900.06595433300026,20592,28224,72576,,,,HiGHS_physical_bound_linear_MILP,1.8.0,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json
2025-04-13,supplemental,2,27,27,False,Time limit reached,False,69670.230543389858,68946.320489591046,0.010499618379317319,900.13146458399933,39744,54432,139968,,,,HiGHS_physical_bound_linear_MILP,1.8.0,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json
2025-04-13,supplemental,3,26,26,True,Optimal,True,106412.16944792896,105360.05015168776,0.0099859414904079607,113.3960721250005,57456,78624,202176,,,,HiGHS_physical_bound_linear_MILP,1.8.0,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-13.json
2025-04-14,original_budget_failed,1,28,28,False,timelimit,False,33348.039775907106,32945.431004907208,0.012220473635325304,120.001482,52848,28224,112896,49320,24444,100086,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json
2025-04-14,original_budget_failed,2,27,27,False,timelimit,False,70254.3279257463,68969.100419926472,0.018634830641469435,120.037556,101952,54432,217728,95237,47474,193780,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json
2025-04-14,original_budget_failed,3,26,26,False,timelimit,False,107030.23182901515,105106.12397384208,0.018306334421121992,120.04688899999999,147312,78624,314496,137634,68712,280194,SCIP,10.0.2,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json
2025-04-14,supplemental,1,28,28,False,Optimal,True,33343.538377993536,33013.423302631418,0.0099994197007677778,878.18274875000134,20592,28224,72576,,,,HiGHS_physical_bound_linear_MILP,1.8.0,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json
2025-04-14,supplemental,2,27,27,True,Optimal,True,70245.350940210788,69551.283204716048,0.0099792225752590811,160.28611208300208,39744,54432,139968,,,,HiGHS_physical_bound_linear_MILP,1.8.0,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json
2025-04-14,supplemental,3,26,26,False,Optimal,True,107012.55643122805,105954.56836171896,0.0099852992265251957,25.532475042000442,57456,78624,202176,,,,HiGHS_physical_bound_linear_MILP,1.8.0,outputs/q2/dispatch_runs/20260911_224501/processed/main/daily_audit/2025-04-14.json
